View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-196132-2026,BL007500,Business License,BSD-Business License,2401 BERNADETTE DR STE 206 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-01
BLBI-196107-2026,BL026138,Business License,BSD-Business License,2800 PARIS RD STE 101 COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-01
BLBI-196116-2026,BL026143,Business License,BSD-Business License,433 S. CLARK AVE Ferguson MO 63135,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-01
EROS-196152-2026,BLDC-000072-2019,Permit,BSD-Erosion Control Measures,205 S FIFTH ST   COLUMBIA MO 65201,"Nunley, Louis",11:38 AM,11:38 AM,,Partial Pass Permit Inspection,0,2026-05-01
FIRE-PIPE-196114-2026,BLDC-000629-2026,Permit,Fire - Sprinkler System Piping Inspection,2101 CORONA RD STE 103 COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-01
FFNL-196113-2026,BLDC-000629-2026,Permit,Fire Final (Building),2101 CORONA RD STE 103 COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-01
FFNL-196111-2026,BLDC-001873-2026,Permit,Fire Final (Building),2105 W WORLEY ST COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-01
SITE-196041-2026,BLDC-002800-2025,Permit,BSD-Yard Final (Commercial),200 S PROVIDENCE RD COL MO 65203,"Nunley, Louis",08:00 AM,08:00 AM,,Re-inspection required,0,2026-05-01
ARBR-196040-2026,BLDC-002800-2025,Permit,BSD-Landscaping,200 S PROVIDENCE RD COL MO 65203,"Fritz, Steven",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-01
BLDG-196061-2026,BLDC-004766-2025,Permit,BSD-Footing,2529 N STADIUM BLVD COL MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-05-01
BLDG-196067-2026,BLDC-005662-2025,Permit,BSD-Footing,401 SCOTT BLVD COLUMBIA MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-05-01
SITE-196103-2026,BLDR-001272-2026,Permit,BSD-Yard Final (Residential),5221 WHISPER DR COLUMBIA MO 65203,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-01
BLDG-196123-2026,BLDR-001732-2026,Permit,BSD-Framing and Rough In's,3516 HONEY SHOAL DR COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-05-01
FGAS-196124-2026,BLDR-001732-2026,Permit,BSD-Fuel Gas Tag,3516 HONEY SHOAL DR COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-01
FGAS-196122-2026,BLDR-001732-2026,Permit,BSD-Fuel Gas Pressure,3516 HONEY SHOAL DR COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-01
ELEC-196121-2026,BLDR-001732-2026,Permit,BSD-Electrical Tag,3516 HONEY SHOAL DR COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-01
SITE-196093-2026,BLDR-001816-2026,Permit,BSD-Driveway (Residential),3121 POMPEY DR COL MO 65202,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-01
BLDG-196153-2026,BLDR-002460-2026,Permit,BSD-Framing and Rough In's,5713 KESTREL LOOP COLUMBIA MO 65202,"Brown, Daryl",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-01
FGAS-196138-2026,BLDR-002564-2026,Permit,BSD-Fuel Gas Pressure,5213 WHISPER DR COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-05-01
BLDG-196136-2026,BLDR-002564-2026,Permit,BSD-Framing and Rough In's,5213 WHISPER DR COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-05-01
FGAS-196137-2026,BLDR-002564-2026,Permit,BSD-Fuel Gas Tag,5213 WHISPER DR COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-05-01
PLMB-196135-2026,BLDR-002722-2026,Permit,BSD-Plumbing Sewer Lateral,3501 JAGGED LEAF DR COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-01
PLMB-196127-2026,BLDR-003090-2026,Permit,BSD-Plumbing Sewer Lateral,2813 EMERY DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-01
PLMB-196128-2026,BLDR-003090-2026,Permit,BSD-Plumbing Groundwork,2813 EMERY DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-01
BLDG-196066-2026,BLDR-003227-2026,Permit,BSD-Deck Piers,715 SOUTH CEDAR LAKE CT COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-05-01
