View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-201719-2026,BL026431,Business License,BSD-Business License,4501 STELLAR DR COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Construction Permit (Pass),0,2026-07-09
BLBI-201673-2026,BL026463,Business License,BSD-Business License,31 New ST Sullivan MO 63080,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-09
FGAS-200590-2026,BLDC-001294-2026,Permit,BSD-Fuel Gas Tag,1325 GRINDSTONE PLAZA DR STE 101 COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-09
FGAS-201645-2026,BLDC-001294-2026,Permit,BSD-Fuel Gas Pressure,1325 GRINDSTONE PLAZA DR STE 101 COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-09
BLDG-201677-2026,BLDC-001626-2024,Permit,BSD-Insulation,408 PARK AVE COL MO 65201,"Hazlett, Harlan",08:00 PM,08:00 PM,,Passed Permit Inspection,0,2026-07-09
BLDG-201570-2026,BLDC-003066-2026,Permit,BSD-Framing and Rough In's,201 N STADIUM BLVD STE 105 COLUMBIA MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-07-09
BLDG-201625-2026,BLDC-003843-2026,Permit,BSD-Final (Building and Trades),2901 W BROADWAY STE 105 COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-09
FGAS-201701-2026,BLDC-004083-2026,Permit,BSD-Fuel Gas Pressure,911 RAIN FOREST PKWY COL MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-09
BLDG-201659-2026,BLDC-004083-2026,Permit,BSD-Framing and Rough In's,911 RAIN FOREST PKWY COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-09
FGAS-201658-2026,BLDC-004083-2026,Permit,BSD-Fuel Gas Tag,911 RAIN FOREST PKWY COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Re-inspection required,0,2026-07-09
FGAS-201657-2026,BLDC-004083-2026,Permit,BSD-Fuel Gas Pressure,911 RAIN FOREST PKWY COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Re-inspection required,0,2026-07-09
