View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-201313-2026,BL001861,Business License,BSD-Business License,908 RAIN FOREST PKWY STE G COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-06
BLBI-201269-2026,BL021298,Business License,BSD-Business License,1000 W NIFONG BLVD STE 6-140 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-06
BLBI-201255-2026,BL023597,Business License,BSD-Business License,1801 TOWNE DR COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-06
BLBI-201142-2026,BL025788,Business License,BSD-Business License,308 S NINTH ST STE 106 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-06
BLBI-201146-2026,BL025969,Business License,BSD-Business License,308 S NINTH ST STE 106 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-06
BLBI-201220-2026,BL026407,Business License,BSD-Business License,550 STONE VALLEY PKWY   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-06
BLBI-201284-2026,BL026431,Business License,BSD-Business License,4501 STELLAR DR COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,On Hold Business License,0,2026-07-06
EROS-201378-2026,BLDC-000072-2019,Permit,BSD-Erosion Control Measures,205 S FIFTH ST   COLUMBIA MO 65201,"Nunley, Louis",01:53 PM,01:53 PM,,Partial Pass Permit Inspection,0,2026-07-06
BLDG-201250-2026,BLDC-001619-2026,Permit,BSD-Footing,1110 PEBBLES PKWY COLUMBIA MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-07-06
FFNL-201423-2026,BLDC-001626-2024,Permit,Fire Final (Building),408 PARK AVE COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-07-06
BLDG-201316-2026,BLDC-001626-2024,Permit,BSD-Framing and Rough In's,408 PARK AVE COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-06
FIRE-PIPE-201422-2026,BLDC-001626-2024,Permit,Fire - Sprinkler System Piping Inspection,408 PARK AVE COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-07-06
FIRE-PIPE-201421-2026,BLDC-001626-2024,Permit,Fire - Sprinkler System Piping Inspection,408 PARK AVE COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-07-06
FLT-201291-2026,BLDC-001637-2024,Permit,BSD-Lighting Controls Functional Testing,1751 W ASH ST   COLUMBIA MO 65203,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-07-06
ELEC-201204-2026,BLDC-003059-2026,Permit,BSD-Electrical Tag,1205 GRINDSTONE PKWY STE 101 COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-06
BLDG-201203-2026,BLDC-003059-2026,Permit,BSD-Framing and Rough In's,1205 GRINDSTONE PKWY STE 101 COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-07-06
PLMB-201258-2026,BLDC-003106-2026,Permit,BSD-Plumbing Groundwork,2101 W BROADWAY STE D COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-06
BLDG-201323-2026,BLDC-003106-2026,Permit,BSD-Framing and Rough In's,2101 W BROADWAY STE D COLUMBIA MO 65203,"Tiffany, Andy",09:42 AM,09:42 AM,,Partial Pass Permit Inspection,0,2026-07-06
STEC-201289-2026,BLDC-004434-2024,Permit,State Elevator Certification,4005 STATE FARM PKWY COLUMBIA MO 65201,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-07-06
ELEC-201308-2026,BLDC-005662-2025,Permit,BSD-Electrical Groundwork,401 SCOTT BLVD COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-07-06
BLDG-201307-2026,BLDC-005662-2025,Permit,BSD-Footing,401 SCOTT BLVD COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-07-06
ELEC-201271-2026,BLDR-000280-2026,Permit,BSD-Electrical Tag,4601 RIA ST COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-06
ELEC-201272-2026,BLDR-000281-2026,Permit,BSD-Electrical Tag,4603 RIA ST COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-06
FGAS-201236-2026,BLDR-001700-2026,Permit,BSD-Fuel Gas Pressure,6401 CROOKED SWITCH CT COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-06
ELEC-201238-2026,BLDR-001700-2026,Permit,BSD-Electrical Tag,6401 CROOKED SWITCH CT COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-06
BLDG-201237-2026,BLDR-001700-2026,Permit,BSD-Framing and Rough In's,6401 CROOKED SWITCH CT COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required,0,2026-07-06
FGAS-201235-2026,BLDR-001700-2026,Permit,BSD-Fuel Gas Tag,6401 CROOKED SWITCH CT COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-06
SITE-201290-2026,BLDR-001817-2026,Permit,BSD-Sidewalk (Residential),3201 POMPEY DR COL MO 65202,"Price, Bud",07:05 AM,07:05 AM,,Partial Pass Permit Inspection,0,2026-07-06
BLDG-201287-2026,BLDR-001933-2026,Permit,BSD-Residential Final (Building and Trades),6401 ADARE MANOR DR COL MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-06
ELEC-201273-2026,BLDR-002272-2026,Permit,BSD-Electrical Tag,4605 RIA ST COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-06
ELEC-201274-2026,BLDR-002273-2026,Permit,BSD-Electrical Tag,4607 RIA ST COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-06
SITE-201292-2026,BLDR-002382-2025,Permit,BSD-Yard Final (Residential),6109 PORTRUSH DR COLUMBIA MO 65201,"Nunley, Louis",07:15 AM,07:15 AM,,Partial Pass Permit Inspection,0,2026-07-06
BLDG-201325-2026,BLDR-002382-2025,Permit,BSD-Residential Final (Building and Trades),6109 PORTRUSH DR COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Completed,0,2026-07-06
BLDG-201320-2026,BLDR-002390-2025,Permit,BSD-Framing and Rough In's,5504 SADDLE RIDGE DR   COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-06
BLDG-201321-2026,BLDR-002390-2025,Permit,BSD-Residential Final (Building and Trades),5504 SADDLE RIDGE DR   COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-06
SITE-201322-2026,BLDR-002390-2025,Permit,BSD-Yard Final (Residential),5504 SADDLE RIDGE DR   COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-06
