View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
SITE-205496-2026,BLDR-003216-2024,Permit,BSD-Yard Final (Residential),3960 CLYDESDALE DR COL MO 65202,"Price, Bud",09:34 AM,09:34 AM,,Requested,0,2026-08-28
ONSHNI-204781-2026,OHN-060838-2026,Code Case,ONS - Health Nuisance Inspection,1505 ROSS ST COLUMBIA MO 65201,"Perkins, Marsha",03:05 PM,03:05 PM,,Scheduled,0,2026-08-28
ONSHNI-204799-2026,OHN-060842-2026,Code Case,ONS - Health Nuisance Inspection,504 WILKES BLVD COLUMBIA MO 65201,"Perkins, Marsha",03:20 PM,03:20 PM,,Scheduled,0,2026-08-28
ONSHNI-204801-2026,OHN-060843-2026,Code Case,ONS - Health Nuisance Inspection,808 WASHINGTON AVE COLUMBIA MO 65201,"Perkins, Marsha",03:24 PM,03:24 PM,,Scheduled,0,2026-08-28
ONSINSPECT-204932-2026,OLM-060286-2026,Code Case,ONS - Inspection,1902 COUNTRY CLUB DR   COLUMBIA MO 65201,"Perkins, Marsha",02:39 PM,02:39 PM,,Passed Code Inspection,0,2026-08-28
1STINSP-203701-2026,OLM-060431-2026,Code Case,ONS - Initial Inspection,708 N FOURTH ST COLUMBIA MO 65201,"Perkins, Marsha",11:23 AM,11:23 AM,,Scheduled,0,2026-08-28
ONSINSPECT-204007-2026,OLM-060542-2026,Code Case,ONS - Inspection,613 PARIS CT COLUMBIA MO 65201,"Perkins, Marsha",01:52 PM,01:52 PM,,Passed Code Inspection,0,2026-08-28
ONSINSPECT-205127-2026,OLM-060603-2026,Code Case,ONS - Inspection,2416 SANTA ROSA CT COLUMBIA MO 65201,"Perkins, Marsha",11:11 AM,11:11 AM,,Scheduled,0,2026-08-28
RTINSP-198267-2026,ONS010386,Business License,ONS - Rental Housing,204 MELBOURNE ST   COLUMBIA MO 65201,"Friesz, Adam",02:00 PM,02:00 PM,,Scheduled,0,2026-08-28
RTINSP-201067-2026,ONS011086,Business License,ONS - Rental Housing,1301 W BROADWAY COLUMBIA MO 65203,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-08-28
RTINSP-200609-2026,ONS011499,Business License,ONS - Rental Housing,2708 QUAIL DR   COLUMBIA MO 65202,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-08-28
RTINSP-205415-2026,ONS011924,Business License,ONS - Rental Housing,3405 WESTWIND DR   COLUMBIA MO 65202,"Friesz, Adam",02:45 PM,02:45 PM,,Scheduled,0,2026-08-28
RTINSP-204046-2026,ONS012633,Business License,ONS - Rental Housing,406 BURNAM AVE   COLUMBIA MO 65201,"Stark, James",09:30 AM,09:30 AM,,Scheduled,0,2026-08-28
RTINSP-205419-2026,ONS012634,Business License,ONS - Rental Housing,2509 ROSE DR   COLUMBIA MO 65202,"Friesz, Adam",02:30 AM,02:30 AM,,Scheduled,0,2026-08-28
RTINSP-204713-2026,ONS012645,Business License,ONS - Rental Housing,27 GRACE LN APT 102 COLUMBIA MO 65201,"Friesz, Adam",10:15 AM,10:15 AM,,Scheduled,0,2026-08-28
