View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-203075-2026,BL026467,Business License,BSD-Business License,801 N KEENE ST COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-28
BLBI-203111-2026,BL026512,Business License,BSD-Business License, 2904 CLARK LANE COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-28
ECC-203140-2026,BLDC-001625-2024,Permit,BSD-Energy Compliance Certification,404 PARK AVE COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-07-28
ECC-203134-2026,BLDC-001631-2024,Permit,BSD-Energy Compliance Certification,512 PARK AVE COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-07-28
BLDG-203062-2026,BLDC-002056-2026,Permit,BSD-Final (Building and Trades),1725 PARIS RD COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-07-28
FIRE-PIPE-203166-2026,BLDC-004193-2022,Permit,Fire - Sprinkler System Piping Inspection,2504 E BUSINESS LOOP 70 COLUMBIA MO 65201,"Wright, Colin",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-07-28
ACI-203019-2026,BLDC-004358-2026,Permit,BSD-Above Ceiling Inspection,1801 N STADIUM BLVD COL MO 65202,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-28
PLMB-203080-2026,BLDC-005120-2025,Permit,BSD-Plumbing Sewer Lateral,1365 E PRATHERSVILLE RD COL MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-28
ACRT-203045-2026,BLDC-005661-2025,Permit,Accessible Route Certification,500 DAYSPRING DR COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Partial Pass Permit Inspection,0,2026-07-28
PLMB-203099-2026,BLDC-006210-2025,Permit,BSD-Plumbing Sewer Lateral,110 E WORLEY ST COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-28
