View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-201770-2026,BL026314,Business License,BSD-Business License,851 Champions DR Columbia MO 65211,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-19
BLBI-202249-2026,BL026526,Business License,BSD-Business License,802 E BUSINESS LOOP 70   COLUMBIA MO 65201,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-19
BLBI-202269-2026,BL026531,Business License,BSD-Business License,1729 W Broadway Ste 4 Columbia MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-19
BLDG-202264-2026,BLDC-001542-2026,Permit,BSD-Footing,4600 STELLAR DR COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-19
BLDG-202292-2026,BLDC-001955-2026,Permit,BSD-Final (Building and Trades),3700 MONTEREY DR STE A COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-07-19
PLMB-202280-2026,BLDC-002297-2026,Permit,BSD-Plumbing Sewer Lateral,1101 PEBBLES PKWY COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-07-19
BLDG-202244-2026,BLDR-000581-2026,Permit,BSD-Insulation,1615 WESTWINDS DR COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-19
ELEC-202265-2026,BLDR-002633-2026,Permit,BSD-Electrical Tag,3117 POMPEY DR COL MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-19
BLDG-202266-2026,BLDR-002633-2026,Permit,BSD-Framing and Rough In's,3117 POMPEY DR COL MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-07-19
BLDG-202294-2026,BLDR-002730-2026,Permit,BSD-Framing and Rough In's,3004 RIVINGTON DR COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-19
ELEC-202295-2026,BLDR-002730-2026,Permit,BSD-Electrical Tag,3004 RIVINGTON DR COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-19
FGAS-202297-2026,BLDR-002730-2026,Permit,BSD-Fuel Gas Pressure,3004 RIVINGTON DR COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-19
FGAS-202296-2026,BLDR-002730-2026,Permit,BSD-Fuel Gas Tag,3004 RIVINGTON DR COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-19
SITE-202235-2026,BLDR-003031-2026,Permit,BSD-Driveway (Residential),2825 EMERY DR COL MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-19
BLDG-202298-2026,BLDR-003089-2026,Permit,BSD-Framing and Rough In's,2704 EMERY DR COL MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-07-19
BLDG-202285-2026,BLDR-003147-2026,Permit,BSD-Framing and Rough In's,2657 FRAZIER LOOP   COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-19
BLDG-202286-2026,BLDR-003147-2026,Permit,BSD-Insulation,2657 FRAZIER LOOP   COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-19
