View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-196545-2026,BL025728,Business License,BSD-Business License,912 E BROADWAY   COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-06
BLBI-196520-2026,BL026181,Business License,BSD-Business License,4601 SUSSEX DR COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-06
ACI-196487-2026,BLDC-000193-2026,Permit,BSD-Above Ceiling Inspection,2800 PARIS RD   COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-06
ELEC-196518-2026,BLDC-000884-2026,Permit,BSD-Electrical Groundwork,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Brown, Daryl",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-06
BLDG-196523-2026,BLDC-000935-2025,Permit,BSD-Framing and Rough In's,4170 BETHEL ST COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-05-06
BLDG-196471-2026,BLDC-000935-2025,Permit,BSD-Framing and Rough In's,4170 BETHEL ST COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Cancelled ,0,2026-05-06
SITE-196482-2026,BLDC-001216-2025,Permit,BSD-Yard Final (Commercial),4701 BOLLARD RD COL MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-05-06
FSIR-196481-2026,BLDC-001216-2025,Permit,Final Special Inspection Report,4701 BOLLARD RD COL MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-06
BLDG-196509-2026,BLDC-002012-2025,Permit,BSD-Final (Building and Trades),4501 STELLAR DR COL MO 65201,"Brown, Daryl",01:00 PM,01:00 PM,,Re-inspection required,0,2026-05-06
ARBR-196511-2026,BLDC-002012-2025,Permit,BSD-Landscaping,4501 STELLAR DR COL MO 65201,"Fritz, Steven",01:00 PM,01:00 PM,,Re-inspection required,0,2026-05-06
