View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-195392-2026,BL026093,Business License,BSD-Business License,4101 Waco RD Suite E Columbia MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-24
BLBI-195607-2026,BL026103,Business License,BSD-Business License,905 SAFARI DR COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-24
BLBI-195588-2026,BL026110,Business License,BSD-Business License,1408 I-70 DRIVE SOUTHWEST STE 103 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-24
ACI-195640-2026,BLDC-000987-2026,Permit,BSD-Above Ceiling Inspection,2200 FORUM BLVD STE 107 COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
BLDG-195573-2026,BLDC-001140-2026,Permit,BSD-Final (Building and Trades),1400 FORUM BLVD STE 1C COL MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-24
BLDG-195642-2026,BLDC-001332-2026,Permit,BSD-Framing and Rough In's,33 E BROADWAY STE 200 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-24
BLDG-195544-2026,BLDC-001332-2026,Permit,BSD-Final (Building and Trades),33 E BROADWAY STE 280 COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-24
ACI-195571-2026,BLDC-001637-2024,Permit,BSD-Above Ceiling Inspection,1751 W ASH ST   COLUMBIA MO 65203,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-24
PCR-195599-2026,BLDC-001979-2024,Permit,BSD-Preliminary Commissioning Report,5400 SINCLAIR RD COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-24
FLT-195598-2026,BLDC-001979-2024,Permit,BSD-Lighting Controls Functional Testing,5400 SINCLAIR RD COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-24
BLDG-195624-2026,BLDC-002676-2026,Permit,BSD-Framing and Rough In's,2601 BERNADETTE PL COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
ACI-195557-2026,BLDC-003153-2025,Permit,BSD-Above Ceiling Inspection,109 E TEXAS AVE COLUMBIA MO 65202,"Brown, Daryl",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-04-24
ACI-195641-2026,BLDC-004425-2024,Permit,BSD-Above Ceiling Inspection,4101 LEDGER DR COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-04-24
FFNL-195603-2026,BLDC-005045-2025,Permit,Fire Final (Building),3211 CLARK LN COL MO 65202,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-24
BLDG-195615-2026,BLDR-000132-2026,Permit,BSD-Framing and Rough In's,604 CASTLE STUART CT COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Re-inspection required,0,2026-04-24
BLDG-195616-2026,BLDR-000132-2026,Permit,BSD-Insulation,604 CASTLE STUART CT COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
BLDG-195626-2026,BLDR-001092-2026,Permit,BSD-Framing and Rough In's,5209 STORMY DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
BLDG-195627-2026,BLDR-001092-2026,Permit,BSD-Insulation,5209 STORMY DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
ELEC-195524-2026,BLDR-001169-2026,Permit,BSD-Electrical Tag,205 S GLENWOOD AVE COL MO 65203,"Lichty, Curtis",12:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
BLDG-195540-2026,BLDR-001358-2025,Permit,BSD-Framing and Rough In's,506 HIGH ST APT 102 COLUMBIA MO 65201,"Brown, Daryl",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-04-24
BLDG-195539-2026,BLDR-001358-2025,Permit,BSD-Insulation,506 HIGH ST APT 102 COLUMBIA MO 65201,"Brown, Daryl",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
BLDG-195536-2026,BLDR-001361-2025,Permit,BSD-Framing and Rough In's,506 HIGH ST APT 100 COLUMBIA MO 65201,"Brown, Daryl",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-04-24
BLDG-195537-2026,BLDR-001361-2025,Permit,BSD-Insulation,506 HIGH ST APT 100 COLUMBIA MO 65201,"Brown, Daryl",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
BLDG-195619-2026,BLDR-002320-2026,Permit,BSD-Insulation,211 LOCH LN COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
BLDG-195538-2026,BLDR-002816-2024,Permit,BSD-Residential Final (Building and Trades),3005 MILKWEED LOOP COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
BLDG-195563-2026,BLDR-003164-2026,Permit,BSD-Footing,2204 RANDOM RDG COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-24
PLMB-195584-2026,BLDR-003434-2026,Permit,BSD-Plumbing Groundwork,1505 MARYLEE DR COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-24
SITE-195625-2026,BLDR-004272-2025,Permit,BSD-Driveway (Residential),7509 BIDDLESTONE CT COLUMBIA MO 65203,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
SITE-195628-2026,BLDR-004463-2025,Permit,BSD-Driveway (Residential),7513 BIDDLESTONE CT COLUMBIA MO 65203,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
SITE-195639-2026,BLDR-005535-2025,Permit,BSD-Yard Final (Residential),4309 ZOE LN COL MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
BLDG-195581-2026,BLDR-005795-2025,Permit,BSD-Residential Final (Building and Trades),7409 FILLINGHAM CT COL MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Re-inspection required,0,2026-04-24
SITE-195570-2026,BLDR-006145-2024,Permit,BSD-Yard Final (Residential),4804 BRADINGTON DR COLUMBIA MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-24
195614-2026,BSDP-007407-2026,Professional License,BSD-Professional License,,"Hazlett, Harlan",08:47 AM,08:47 AM,,Passed Professional License,0,2026-04-24
DEMO-195632-2026,DEMO-003459-2025,Permit,BSD-Demolition Final,602 N EIGHTH ST COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
ELEC-195637-2026,ELEC-003638-2026,Permit,BSD-Electrical Tag,909 AGAIN ST COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
FND-195649-2026,FND-003511-2026,Permit,BSD-Foundation Repair,4303 SAVANNAH CT COL MO 65202,"Hazlett, Harlan",12:22 PM,12:22 PM,,Passed Permit Inspection,0,2026-04-24
SITE-195600-2026,LDST-004045-2023,Permit,BSD-Street/Paving,,"Nunley, Louis",07:12 AM,07:12 AM,,Partial Pass Permit Inspection,0,2026-04-24
MECH-195633-2026,MECH-002883-2026,Permit,BSD-Mechanical Final (W&L),303 RYEFIELD RDG COL MO 65203,"Ayala-Ruiz, Misael",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
MECH-195604-2026,MECH-003384-2026,Permit,BSD-Mechanical Final (W&L),4702 THORNBROOK RDG COL MO 65203,"Ayala-Ruiz, Misael",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
MECH-195519-2026,MECH-003563-2026,Permit,BSD-Mechanical Final (W&L),4502 TIMBER LN COL MO 65202,"Ayala-Ruiz, Misael",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-24
MECH-195610-2026,MECH-003568-2026,Permit,BSD-Mechanical Final,3308 W WORLEY ST COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-24
MECH-195583-2026,MECH-003589-2026,Permit,BSD-Mechanical Final,5201 GASCONADE DR COL MO 65202,"Hazlett, Harlan",12:00 PM,12:00 PM,,Passed Permit Inspection,0,2026-04-24
MECH-195579-2026,MECH-003590-2026,Permit,BSD-Mechanical Final,4404 SAVANNAH CT COL MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-24
ONSHNI-194962-2026,OHN-057266-2026,Code Case,ONS - Health Nuisance Inspection,712 FAIRVIEW AVE COLUMBIA MO 65201,"Perkins, Marsha",11:47 AM,11:47 AM,,Scheduled,0,2026-04-24
1STINSP-195620-2026,OHN-057491-2026,Code Case,ONS - Initial Inspection,505 N PROVIDENCE RD COLUMBIA MO 65203,"Frank, Lisa",09:39 AM,09:39 AM,,In Violation,0,2026-04-24
ILRINSP-195611-2026,OILER-057485-2026,Code Case,ONS - Possible Illegal Rental ,305 PORT WAY COLUMBIA MO 65201,"Millard, Rachelle",06:00 AM,06:00 AM,,In Violation,0,2026-04-24
ILRINSP-195613-2026,OILER-057486-2026,Code Case,ONS - Possible Illegal Rental ,3809 CORINTH CT COLUMBIA MO 65203,"Millard, Rachelle",06:00 AM,06:00 AM,,In Violation,0,2026-04-24
