View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
FIRENEWBI-193978-2026,BL024104,Business License,Fire - NEW Business Inspection,3201 S PROVIDENCE RD STE 202 COLUMBIA MO 65203,"Gilstrap, Christopher",01:00 PM,01:00 PM,,Fire - Passed Inspection,0,2026-04-08
FIRENEWBI-194298-2026,BL025488,Business License,Fire - NEW Business Inspection,200 S OLD 63 STE 105 COLUMBIA MO 65201,"Wright, Colin",12:00 AM,12:00 AM,,Scheduled,0,2026-04-08
BLBI-194533-2026,BL025900,Business License,BSD-Business License,7300 W 100th ST Overland Park KS 66210,"Brown, Daryl",12:00 AM,12:00 AM,,On Hold Business License,0,2026-04-08
BLBI-194539-2026,BL025914,Business License,BSD-Business License,3105 WISTERIA LN COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-08
FIRENEWBI-194208-2026,BL025991,Business License,Fire - NEW Business Inspection, 307 W 5TH STREET Fulton MO 65251,"Gilstrap, Christopher",12:00 AM,12:00 AM,,Scheduled,0,2026-04-08
BLBI-194521-2026,BL026018,Business License,BSD-Business License,17 N NINTH ST   COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-08
PLMB-194528-2026,BLDC-000884-2026,Permit,BSD-Plumbing Groundwork,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Cancelled ,0,2026-04-08
PLMB-194527-2026,BLDC-000884-2026,Permit,BSD-Plumbing Sewer Lateral,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-04-08
ACI-194456-2026,BLDC-001637-2024,Permit,BSD-Above Ceiling Inspection,1751 W ASH ST   COLUMBIA MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-04-08
FIRE-PIPE-194580-2026,BLDC-001637-2024,Permit,Fire - Sprinkler System Piping Inspection,1751 W ASH ST   COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-04-08
BLDG-194489-2026,BLDC-001873-2026,Permit,BSD-Insulation,2105 W WORLEY ST COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required,0,2026-04-08
BLDG-194488-2026,BLDC-001873-2026,Permit,BSD-Framing and Rough In's,2105 W WORLEY ST COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Failed Re-Inspection ($75 fee),0,2026-04-08
PLMB-194506-2026,BLDC-002126-2026,Permit,BSD-Plumbing Groundwork,201 N STADIUM BLVD STE 105 COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
PLMB-194507-2026,BLDC-002126-2026,Permit,BSD-Plumbing Sewer Lateral,201 N STADIUM BLVD STE 105 COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
BLDG-194537-2026,BLDC-002847-2025,Permit,BSD-Final (Building and Trades),3300 BROWN STATION RD BLDG SOUTH COL MO 65202,"Kenney, Douglas",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-08
ARBR-194462-2026,BLDC-003794-2025,Permit,BSD-Landscaping,3307 CLARK LN COLUMBIA MO 65202,"Fritz, Steven",05:50 AM,05:50 AM,,Passed Permit Inspection,0,2026-04-08
BLDG-194508-2026,BLDC-004064-2024,Permit,BSD-Footing,3100 KEENE CT COL MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Cancelled ,0,2026-04-08
ARBR-194468-2026,BLDC-004155-2025,Permit,BSD-Landscaping,6808 STEPHENS STATION RD COLUMBIA MO 65202,"Fritz, Steven",04:48 PM,04:48 PM,,Passed Permit Inspection,0,2026-04-08
ELEC-194461-2026,BLDC-004424-2024,Permit,BSD-Electrical Groundwork,4109 LEDGER DR COLUMBIA MO 65201,"Tiffany, Andy",07:07 AM,01:00 PM,,Passed Permit Inspection,0,2026-04-08
BLDG-194526-2026,BLDC-005661-2025,Permit,BSD-Footing,500 DAYSPRING DR COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-04-08
ELEC-194482-2026,BLDC-005847-2024,Permit,BSD-Electrical Groundwork,1020 S EL CHAPARRAL AVE COL MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Cancelled ,0,2026-04-08
ELEC-194481-2026,BLDC-005847-2024,Permit,BSD-Electrical Tag,1020 S EL CHAPARRAL AVE COL MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
PLMB-194536-2026,BLDR-000280-2026,Permit,BSD-Plumbing Sewer Lateral,4601 RIA ST COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-04-08
PLMB-194535-2026,BLDR-000281-2026,Permit,BSD-Plumbing Sewer Lateral,4603 RIA ST COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-04-08
BLDG-194395-2026,BLDR-000297-2026,Permit,BSD-Deck Piers,4109 STONE GROVE CT   COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
BLDG-194568-2026,BLDR-001235-2026,Permit,BSD-Insulation,3505 JAGGED LEAF DR COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-08
SITE-194510-2026,BLDR-002079-2025,Permit,BSD-Yard Final (Residential),4516 ALAN LN APT 101 COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
SITE-194511-2026,BLDR-002080-2025,Permit,BSD-Yard Final (Residential),4604 ALAN LN APT 102 COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
SITE-194512-2026,BLDR-002081-2025,Permit,BSD-Yard Final (Residential),4606 ALAN LN APT 101 COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
SITE-194514-2026,BLDR-002082-2025,Permit,BSD-Yard Final (Residential),4614 ALAN LN APT 101 COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
SITE-194515-2026,BLDR-002085-2025,Permit,BSD-Yard Final (Residential),4516 ALAN LN APT 102 COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
SITE-194516-2026,BLDR-002086-2025,Permit,BSD-Yard Final (Residential),4604 ALAN LN APT 101 COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
SITE-194517-2026,BLDR-002087-2025,Permit,BSD-Yard Final (Residential),4606 ALAN LN APT 102 COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
SITE-194518-2026,BLDR-002088-2025,Permit,BSD-Yard Final (Residential),4614 ALAN LN APT 102 COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
PLMB-194525-2026,BLDR-002091-2026,Permit,BSD-Plumbing Groundwork,2728 MISTY FLOWER DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-08
BLDG-194505-2026,BLDR-002096-2026,Permit,BSD-Footing,2904 RIVINGTON DR COL MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
BLDG-194566-2026,BLDR-002248-2026,Permit,BSD-Footing,4608 COPPERSTONE CT COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-08
BLDG-194530-2026,BLDR-002523-2026,Permit,BSD-Insulation,5367 ATHENA DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-08
BLDG-194557-2026,BLDR-002946-2026,Permit,BSD-Footing,5331 ATHENA DR COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-08
BLDG-194429-2026,BLDR-003031-2026,Permit,BSD-Footing,2825 EMERY DR COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
BLDG-194430-2026,BLDR-003033-2026,Permit,BSD-Footing,2821 EMERY DR COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
BLDG-194431-2026,BLDR-003086-2026,Permit,BSD-Footing,2817 EMERY DR COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
BLDG-194432-2026,BLDR-003090-2026,Permit,BSD-Footing,2813 EMERY DR COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Cancelled ,0,2026-04-08
SITE-194559-2026,BLDR-004836-2024,Permit,BSD-Yard Final (Residential),3013 MILKWEED LOOP COL MO 65202,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-08
BLDG-194558-2026,BLDR-004836-2024,Permit,BSD-Residential Final (Building and Trades),3013 MILKWEED LOOP COL MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-08
SITE-194561-2026,BLDR-004836-2024,Permit,BSD-Driveway (Residential),3013 MILKWEED LOOP COL MO 65202,"Nunley, Louis",01:00 PM,01:00 PM,,Completed,0,2026-04-08
SITE-194560-2026,BLDR-004836-2024,Permit,BSD-Sidewalk (Residential),3013 MILKWEED LOOP COL MO 65202,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-08
SITE-194472-2026,BLDR-005486-2025,Permit,BSD-Sidewalk (Residential),3904 FORESTER CT   COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
SITE-194471-2026,BLDR-005486-2025,Permit,BSD-Driveway (Residential),3904 FORESTER CT   COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
SITE-194473-2026,BLDR-005495-2025,Permit,BSD-Driveway (Residential),3908 FORESTER CT   COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
SITE-194474-2026,BLDR-005495-2025,Permit,BSD-Sidewalk (Residential),3908 FORESTER CT   COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-08
SITE-194433-2026,BLDR-006347-2025,Permit,BSD-Driveway (Residential),4300 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Completed,0,2026-04-08
SITE-194434-2026,BLDR-006347-2025,Permit,BSD-Sidewalk (Residential),4300 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Completed,0,2026-04-08
194503-2026,BSDE-007392-2026,Professional License,BSD-Professional License,14300 E ROUTE D CENTRALIA MO 65240,"Lichty, Curtis",10:43 AM,02:43 PM,,Approved to Test,0,2026-04-08
BLDG-194531-2026,DECK-003353-2026,Permit,BSD-Deck Piers,4011 SPRING CRESS DR   COLUMBIA MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-08
