View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-206191-2026,BL011244,Business License,BSD-Business License,300 ST JAMES ST 102 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-04
BLBI-206107-2026,BL020061,Business License,BSD-Business License,4101 ASTORIA WAY   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-04
BLBI-206147-2026,BL026762,Business License,BSD-Business License,2519 BERNADETTE DR COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-04
BLBI-206173-2026,BL026765,Business License,BSD-Business License,313 E BUSINESS LOOP 70   COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-04
ARBR-206187-2026,BLDC-004421-2024,Permit,BSD-Landscaping,4013 STATE FARM PKWY COLUMBIA MO 65201,"Fritz, Steven",12:00 AM,12:00 AM,,Scheduled (permit),0,2026-09-04
ARBR-206186-2026,BLDC-004434-2024,Permit,BSD-Landscaping,4005 STATE FARM PKWY COLUMBIA MO 65201,"Fritz, Steven",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-04
BLDG-206131-2026,BLDC-004840-2026,Permit,BSD-Framing and Rough In's,21 CONLEY RD STE Q COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-09-04
BLDG-206103-2026,BLDC-006271-2025,Permit,BSD-Framing and Rough In's,1202 MADISON ST COL MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-04
BLDG-206102-2026,BLDC-006456-2025,Permit,BSD-Footing,3501 ENDEAVOR AVE GAR 1 COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-04
BLDG-206101-2026,BLDC-006458-2025,Permit,BSD-Footing,3501 ENDEAVOR AVE GAR 3 COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-04
SITE-206062-2026,BLDR-000128-2026,Permit,BSD-Yard Final (Residential),1120 WESTWINDS DR COLUMBIA MO 65203,"Allen, Cody",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-04
BLDG-206061-2026,BLDR-000128-2026,Permit,BSD-Residential Final (Building and Trades),1120 WESTWINDS DR COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-04
SITE-206064-2026,BLDR-000196-2026,Permit,BSD-Yard Final (Residential),1116 WESTWINDS DR  ADU COLUMBIA MO 65203,"Allen, Cody",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-04
BLDG-206063-2026,BLDR-000196-2026,Permit,BSD-Residential Final (Building and Trades),1116 WESTWINDS DR  ADU COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-09-04
SITE-206211-2026,BLDR-000996-2026,Permit,BSD-Yard Final (Residential),5708 KESTREL LOOP COLUMBIA MO 65202,"Price, Bud",12:36 PM,12:36 PM,,Passed Permit Inspection,0,2026-09-04
BLDG-206151-2026,BLDR-001909-2026,Permit,BSD-Residential Final (Building and Trades),600 WOODLAWN AVE COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-09-04
BLDG-206150-2026,BLDR-001909-2026,Permit,BSD-Framing and Rough In's,600 WOODLAWN AVE COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
PLMB-206117-2026,BLDR-002191-2026,Permit,BSD-Plumbing Sewer Lateral,700 MIKEL ST COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
SITE-206118-2026,BLDR-002191-2026,Permit,BSD-Sidewalk (Residential),700 MIKEL ST COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
SITE-206119-2026,BLDR-002191-2026,Permit,BSD-Yard Final (Residential),700 MIKEL ST COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
BLDG-206120-2026,BLDR-002191-2026,Permit,BSD-Residential Final (Building and Trades),700 MIKEL ST COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-09-04
BLDG-206172-2026,BLDR-002196-2026,Permit,BSD-Residential Final (Building and Trades),2668 FRAZIER LOOP   COLUMBIA MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-09-04
BLDG-206171-2026,BLDR-002197-2026,Permit,BSD-Residential Final (Building and Trades),2664 FRAZIER LOOP   COLUMBIA MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-09-04
BLDG-206170-2026,BLDR-002198-2026,Permit,BSD-Residential Final (Building and Trades),2660 FRAZIER LOOP   COLUMBIA MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-09-04
SITE-206121-2026,BLDR-002277-2026,Permit,BSD-Sidewalk (Residential),702 MIKEL ST COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
SITE-206123-2026,BLDR-002277-2026,Permit,BSD-Yard Final (Residential),702 MIKEL ST COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
BLDG-206122-2026,BLDR-002277-2026,Permit,BSD-Residential Final (Building and Trades),702 MIKEL ST COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-09-04
SITE-206213-2026,BLDR-002527-2026,Permit,BSD-Yard Final (Residential),6012 KESTREL LOOP COLUMBIA MO 65202,"Price, Bud",12:42 PM,12:42 PM,,Passed Permit Inspection,0,2026-09-04
BLDG-206132-2026,BLDR-002632-2026,Permit,BSD-Residential Final (Building and Trades),3113 POMPEY DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Re-inspection required,0,2026-09-04
BLDG-206105-2026,BLDR-002662-2026,Permit,BSD-Framing and Rough In's,5720 BLACK GUM CT COLUMBIA MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-04
ELEC-206138-2026,BLDR-002662-2026,Permit,BSD-Electrical Tag,5720 BLACK GUM CT COLUMBIA MO 65202,"Tiffany, Andy",08:39 AM,08:39 AM,,Passed Permit Inspection,0,2026-09-04
BLDG-206160-2026,BLDR-002913-2026,Permit,BSD-Insulation,604 W BROADWAY COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-09-04
BLDG-206142-2026,BLDR-003164-2026,Permit,BSD-Insulation,2204 RANDOM RDG COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
BLDG-206203-2026,BLDR-003636-2026,Permit,BSD-Residential Final (Building and Trades),7505 BIDDLESTONE CT COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
BLDG-205972-2026,BLDR-003979-2026,Permit,BSD-Framing and Rough In's,3403 VENICE DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-04
BLDG-205973-2026,BLDR-003979-2026,Permit,BSD-Insulation,3403 VENICE DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-04
BLDG-206226-2026,BLDR-004072-2026,Permit,BSD-Deck Piers,5417 BRIAR ROSE CT COLUMBIA MO 65203,"Hazlett, Harlan",01:55 PM,01:55 PM,,Passed Permit Inspection,0,2026-09-04
RCD-206104-2026,BLDR-004072-2026,Permit,BSD-Raised Concrete Deck,5417 BRIAR ROSE CT COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Cancelled ,0,2026-09-04
FGAS-206164-2026,BLDR-004342-2026,Permit,BSD-Fuel Gas Pressure,2800 RUSTWOOD RD COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
ELEC-206163-2026,BLDR-004342-2026,Permit,BSD-Electrical Tag,2800 RUSTWOOD RD COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
BLDG-206165-2026,BLDR-004342-2026,Permit,BSD-Framing and Rough In's,2800 RUSTWOOD RD COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
FGAS-206168-2026,BLDR-004343-2026,Permit,BSD-Fuel Gas Pressure,2802 RUSTWOOD RD COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
BLDG-206167-2026,BLDR-004343-2026,Permit,BSD-Framing and Rough In's,2802 RUSTWOOD RD COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Re-inspection required,0,2026-09-04
ELEC-206169-2026,BLDR-004343-2026,Permit,BSD-Electrical Tag,2802 RUSTWOOD RD COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-04
