View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-201955-2026,BL026167,Business License,BSD-Business License,1004 ARTIST ALY COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-14
EROS-201940-2026,BLDC-001979-2024,Permit,BSD-Erosion Control Measures,5400 SINCLAIR RD COLUMBIA MO 65203,"Allen, Cody",11:00 AM,11:00 AM,,Passed Permit Inspection,0,2026-07-14
ELEC-201787-2026,BLDC-002126-2026,Permit,BSD-Electrical Tag,201 N STADIUM BLVD STE 105 COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-07-14
ELEC-201961-2026,BLDC-002126-2026,Permit,BSD-Electrical Tag,201 N STADIUM BLVD STE 105 COLUMBIA MO 65203,"Lichty, Curtis",11:58 AM,11:58 AM,,Passed Permit Inspection,0,2026-07-14
BLDG-201870-2026,BLDC-002711-2026,Permit,BSD-Framing and Rough In's,1314 N SEVENTH ST COL MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-07-14
BLDG-201875-2026,BLDC-003104-2026,Permit,BSD-Framing and Rough In's,1104 N PROVIDENCE RD COL MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-07-14
BLDG-201905-2026,BLDC-005033-2025,Permit,BSD-Framing and Rough In's,1300 FELLOWS PL COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-14
BLDG-201813-2026,BLDC-005661-2025,Permit,BSD-Footing,500 DAYSPRING DR COLUMBIA MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-07-14
BLDG-201885-2026,BLDC-005894-2025,Permit,BSD-Final (Building and Trades),5420 CLARK LN COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Re-inspection required,0,2026-07-14
SITE-201891-2026,BLDR-000370-2026,Permit,BSD-Sidewalk (Residential),6505 PORTCRAWL DR COLUMBIA MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-14
BLDG-201909-2026,BLDR-001543-2026,Permit,BSD-Footing,3705 RAMBLE DR COL MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-14
SITE-201903-2026,BLDR-002453-2026,Permit,BSD-Driveway (Residential),3712 ROXIE CT COL MO 65202,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-14
PLMB-201924-2026,BLDR-002737-2026,Permit,BSD-Plumbing Groundwork,1504 ANTHONY ST  ADU COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-14
PLMB-201923-2026,BLDR-002737-2026,Permit,BSD-Plumbing Sewer Lateral,1504 ANTHONY ST  ADU COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-07-14
BLDG-201893-2026,BLDR-003088-2026,Permit,BSD-Framing and Rough In's,2700 EMERY DR COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-14
