View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-197889-2026,BL026246,Business License,BSD-Business License,2105 W WORLEY ST COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-22
ELEC-197939-2026,BLDC-001294-2026,Permit,BSD-Electrical Tag,1325 GRINDSTONE PLAZA DR STE 101 COLUMBIA MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-05-22
ELEC-197925-2026,BLDC-001629-2024,Permit,BSD-Electrical Tag,504 PARK AVE COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-22
FSIR-197923-2026,BLDC-001637-2024,Permit,Final Special Inspection Report,1751 W ASH ST   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-22
BLDG-197927-2026,BLDC-001666-2025,Permit,BSD-Final (Building and Trades),6705 STEPHENS STATION RD COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-22
EROS-197087-2026,BLDC-001979-2024,Permit,BSD-Erosion Control Measures,5400 SINCLAIR RD COLUMBIA MO 65203,"Allen, Cody",10:06 AM,10:06 AM,,Partial Pass Permit Inspection,0,2026-05-22
SITE-197945-2026,BLDC-002800-2025,Permit,BSD-Yard Final (Commercial),200 S PROVIDENCE RD COL MO 65203,"Decker, Aaron",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-22
BLDG-197949-2026,BLDC-002800-2025,Permit,BSD-Final (Building and Trades),200 S PROVIDENCE RD COL MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-22
BLDG-197931-2026,BLDR-000097-2026,Permit,BSD-Residential Final (Building and Trades),5748 ROYAL PLUM CT COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-05-22
SITE-197930-2026,BLDR-000097-2026,Permit,BSD-Yard Final (Residential),5748 ROYAL PLUM CT COLUMBIA MO 65202,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-22
SITE-197935-2026,BLDR-002460-2026,Permit,BSD-Sidewalk (Residential),5713 KESTREL LOOP COLUMBIA MO 65202,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-22
BLDG-197950-2026,BLDR-002549-2025,Permit,BSD-Residential Final (Building and Trades),4602 MAPLE LEAF DR COLUMBIA MO 65201,"Lichty, Curtis",11:23 AM,11:23 AM,,Passed Permit Inspection,0,2026-05-22
PLMB-197932-2026,BLDR-002633-2026,Permit,BSD-Plumbing Sewer Lateral,3117 POMPEY DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-22
FGAS-197855-2026,BLDR-002800-2026,Permit,BSD-Fuel Gas Tag,2727 EASLEY CABIN CIR COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-22
BLDG-197857-2026,BLDR-002800-2026,Permit,BSD-Framing and Rough In's,2727 EASLEY CABIN CIR COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-22
FGAS-197856-2026,BLDR-002800-2026,Permit,BSD-Fuel Gas Pressure,2727 EASLEY CABIN CIR COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-22
ELEC-197858-2026,BLDR-002800-2026,Permit,BSD-Electrical Tag,2727 EASLEY CABIN CIR COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required,0,2026-05-22
PLMB-197946-2026,BLDR-003146-2026,Permit,BSD-Plumbing Groundwork,5025 WHISPER DR COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-22
PLMB-197947-2026,BLDR-003146-2026,Permit,BSD-Plumbing Sewer Lateral,5025 WHISPER DR COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-22
PLMB-197841-2026,BLDR-003390-2026,Permit,BSD-Plumbing Groundwork,5705 KESTREL LOOP COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-22
PLMB-197840-2026,BLDR-003390-2026,Permit,BSD-Plumbing Sewer Lateral,5705 KESTREL LOOP COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-22
