View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-199580-2026,BL019392,Business License,BSD-Business License,1000 BIG BEAR BLVD STE 100 COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-12
BLBI-199554-2026,BL026330,Business License,BSD-Business License,12 E ASH ST COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-12
EROS-199539-2026,BLDC-000072-2019,Permit,BSD-Erosion Control Measures,205 S FIFTH ST   COLUMBIA MO 65201,"Nunley, Louis",07:25 AM,07:25 AM,,Partial Pass Permit Inspection,0,2026-06-12
FIRE-PIPE-199550-2026,BLDC-000366-2026,Permit,Fire - Sprinkler System Piping Inspection,4200 MERCHANT ST APT 301 COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-06-12
PLMB-199565-2026,BLDC-000884-2026,Permit,BSD-Plumbing Groundwork,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-06-12
ACI-199566-2026,BLDC-001506-2025,Permit,BSD-Above Ceiling Inspection,4604 STELLAR DR COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-12
ELEC-199564-2026,BLDC-001625-2024,Permit,BSD-Electrical Tag,404 PARK AVE COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-12
PLMB-199385-2026,BLDC-003365-2026,Permit,BSD-Plumbing Groundwork,1400 FORUM BLVD   COLUMBIA MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-12
BLDG-199456-2026,BLDC-006283-2025,Permit,BSD-Framing and Rough In's,3501 ENDEAVOR AVE COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-06-12
SITE-199492-2026,BLDR-000586-2026,Permit,BSD-Driveway (Residential),205 WALTON HEATH DR COLUMBIA MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-12
SITE-199559-2026,BLDR-001219-2026,Permit,BSD-Driveway (Residential),3405 GRAY BIRCH DR COL MO 65202,"Price, Bud",08:55 AM,08:55 AM,,Passed Permit Inspection,0,2026-06-12
SITE-199560-2026,BLDR-001219-2026,Permit,BSD-Sidewalk (Residential),3405 GRAY BIRCH DR COL MO 65202,"Price, Bud",08:55 AM,08:55 AM,,Passed Permit Inspection,0,2026-06-12
SITE-199561-2026,BLDR-001220-2026,Permit,BSD-Driveway (Residential),3409 GRAY BIRCH DR COL MO 65202,"Price, Bud",08:56 AM,08:56 AM,,Passed Permit Inspection,0,2026-06-12
SITE-199562-2026,BLDR-001220-2026,Permit,BSD-Sidewalk (Residential),3409 GRAY BIRCH DR COL MO 65202,"Price, Bud",08:56 AM,08:56 AM,,Passed Permit Inspection,0,2026-06-12
SITE-199578-2026,BLDR-001249-2026,Permit,BSD-Sidewalk (Residential),2806 MISTY FLOWER DR COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-12
