View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-204250-2026,BL026652,Business License,BSD-Business License,2101 W BROADWAY STE 103 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-13
BLDG-204457-2026,BLDC-001424-2026,Permit,BSD-Final (Building and Trades),914 E BROADWAY COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-13
BLDG-204361-2026,BLDC-002056-2026,Permit,BSD-Final (Building and Trades),1725 PARIS RD COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-13
FLT-204359-2026,BLDC-002056-2026,Permit,BSD-Lighting Controls Functional Testing,1725 PARIS RD COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-13
ACRT-204360-2026,BLDC-002056-2026,Permit,Accessible Route Certification,1725 PARIS RD COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-13
FIRE-PIPE-204364-2026,BLDC-003059-2026,Permit,Fire - Sprinkler System Piping Inspection,1205 GRINDSTONE PKWY STE 101 COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-08-13
FFNL-204362-2026,BLDC-003059-2026,Permit,Fire Final (Building),1205 GRINDSTONE PKWY STE 101 COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-08-13
FIRE-FA-204363-2026,BLDC-003059-2026,Permit,Fire - Alarm Acceptance Testing,1205 GRINDSTONE PKWY STE 101 COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-08-13
BLDG-204301-2026,BLDC-004083-2026,Permit,BSD-Final (Building and Trades),911 RAIN FOREST PKWY COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-08-13
ACI-204390-2026,BLDC-004423-2024,Permit,BSD-Above Ceiling Inspection,4105 LEDGER DR COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-13
ACI-204391-2026,BLDC-005033-2025,Permit,BSD-Above Ceiling Inspection,1300 FELLOWS PL COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-13
BLDG-204389-2026,BLDC-005589-2025,Permit,BSD-Footing,5903 N TOWER DR COL MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-08-13
FGAS-204423-2026,BLDR-000309-2025,Permit,BSD-Fuel Gas Tag,5729 BLACK GUM CT COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-13
FGAS-204424-2026,BLDR-000309-2025,Permit,BSD-Fuel Gas Pressure,5729 BLACK GUM CT COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-13
BLDG-204358-2026,BLDR-001733-2026,Permit,BSD-Residential Final (Building and Trades),611 SOUTH CEDAR LAKE DR COL MO 65203,"Lichty, Curtis",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-13
BLDG-204399-2026,BLDR-002350-2026,Permit,BSD-Framing and Rough In's,2744 EASLEY CABIN CIR COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-13
BLDG-204398-2026,BLDR-002350-2026,Permit,BSD-Insulation,2744 EASLEY CABIN CIR COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-13
SITE-204401-2026,BLDR-002633-2026,Permit,BSD-Sidewalk (Residential),3117 POMPEY DR COL MO 65202,"Price, Bud",10:46 AM,10:46 AM,,Passed Permit Inspection,0,2026-08-13
BLDG-204349-2026,BLDR-002854-2026,Permit,BSD-Framing and Rough In's,3112 POMPEY DR COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-13
BLDG-204348-2026,BLDR-002854-2026,Permit,BSD-Insulation,3112 POMPEY DR COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-13
BLDG-204367-2026,BLDR-003476-2026,Permit,BSD-Framing and Rough In's,3304 WOODDALE LN COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-08-13
BLDG-204319-2026,BLDR-004193-2026,Permit,BSD-Residential Final (Building and Trades),1405 TORREY PINES DR COL MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-13
PLMB-204410-2026,BLDR-004206-2026,Permit,BSD-Plumbing Sewer Lateral,4412 ROYAL COUNTY RD COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-13
PLMB-204409-2026,BLDR-004206-2026,Permit,BSD-Plumbing Groundwork,4412 ROYAL COUNTY RD COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-13
PLMB-204411-2026,BLDR-004207-2026,Permit,BSD-Plumbing Sewer Lateral,4416 ROYAL COUNTY RD COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-13
BLDG-204357-2026,BLDR-004282-2026,Permit,BSD-Residential Final (Building and Trades),2010 WYNFIELD DR COL MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-13
BLDG-204432-2026,BLDR-004410-2026,Permit,BSD-Residential Final (Building and Trades),3805 AMARYLLIS CT COL MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-13
