View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
FIRENEWBI-195334-2026,BL026092,Business License,Fire - NEW Business Inspection,119 S SEVENTH ST COLUMBIA MO 65201,"Wright, Colin",12:00 AM,12:00 AM,,Fire - Passed Inspection,0,2026-04-22
ELEC-195442-2026,BLDC-000193-2026,Permit,BSD-Electrical Tag,2800 PARIS RD   COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
BLDG-195432-2026,BLDC-000901-2026,Permit,BSD-Framing and Rough In's,3615 SOUTHLAND DR COL MO 65201,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-04-22
BLDG-195247-2026,BLDC-001140-2026,Permit,BSD-Final (Building and Trades),1400 FORUM BLVD STE 1C COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-04-22
ACI-195369-2026,BLDC-001637-2024,Permit,BSD-Above Ceiling Inspection,1751 W ASH ST   COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-04-22
PLMB-195445-2026,BLDC-001773-2026,Permit,BSD-Plumbing Groundwork,205 E NIFONG BLVD STE 200 COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
BLDG-195460-2026,BLDC-001773-2026,Permit,BSD-Framing and Rough In's,205 E NIFONG BLVD STE 200 COL MO 65203,"Tiffany, Andy",10:33 AM,10:33 AM,,Partial Pass Permit Inspection,0,2026-04-22
ELEC-195446-2026,BLDC-001773-2026,Permit,BSD-Electrical Groundwork,205 E NIFONG BLVD STE 200 COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
BLDG-195402-2026,BLDR-001122-2026,Permit,BSD-Framing and Rough In's,6508 PORTCRAWL DR COL MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-22
BLDG-195403-2026,BLDR-001122-2026,Permit,BSD-Insulation,6508 PORTCRAWL DR COL MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-22
SITE-195473-2026,BLDR-001235-2026,Permit,BSD-Sidewalk (Residential),3505 JAGGED LEAF DR COLUMBIA MO 65202,"Nunley, Louis",12:20 PM,12:20 PM,,Partial Pass Permit Inspection,0,2026-04-22
ELEC-195388-2026,BLDR-001933-2026,Permit,BSD-Electrical Pool Bonding,6401 ADARE MANOR DR COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
EROS-195452-2026,BLDR-002115-2025,Permit,BSD-Erosion Control Measures,5900 HUNTINGTON CT COL MO 65202,"Nunley, Louis",01:00 PM,01:00 PM,,Cancelled ,0,2026-04-22
SITE-195451-2026,BLDR-002115-2025,Permit,BSD-Yard Final (Residential),5900 HUNTINGTON CT COL MO 65202,"Allen, Cody",01:00 PM,01:00 PM,,Cancelled ,0,2026-04-22
SITE-195497-2026,BLDR-002115-2025,Permit,BSD-Yard Final (Residential),5900 HUNTINGTON CT COL MO 65202,"Nunley, Louis",02:37 PM,02:37 PM,,Re-inspection required,0,2026-04-22
BLDG-195412-2026,BLDR-002320-2026,Permit,BSD-Framing and Rough In's,211 LOCH LN COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
PLMB-195456-2026,BLDR-002350-2026,Permit,BSD-Plumbing Sewer Lateral,2744 EASLEY CABIN CIR COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
PLMB-195457-2026,BLDR-002350-2026,Permit,BSD-Plumbing Groundwork,2744 EASLEY CABIN CIR COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
PLMB-195364-2026,BLDR-002662-2026,Permit,BSD-Plumbing Sewer Lateral,5720 BLACK GUM CT COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-22
PLMB-195365-2026,BLDR-002662-2026,Permit,BSD-Plumbing Groundwork,5720 BLACK GUM CT COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-22
PLMB-195454-2026,BLDR-002795-2026,Permit,BSD-Plumbing Sewer Lateral,4320 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
PLMB-195453-2026,BLDR-002795-2026,Permit,BSD-Plumbing Groundwork,4320 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
BLDG-195405-2026,BLDR-002800-2026,Permit,BSD-Footing,2727 EASLEY CABIN CIR COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
BLDG-195443-2026,BLDR-002854-2026,Permit,BSD-Footing,3112 POMPEY DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
BLDG-195444-2026,BLDR-002855-2026,Permit,BSD-Footing,3108 POMPEY DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
PLMB-195492-2026,BLDR-002900-2026,Permit,BSD-Plumbing Sewer Lateral,900 BROCKTON DR COLUMBIA MO 65201,"Lichty, Curtis",02:17 PM,02:17 PM,,Passed Permit Inspection,0,2026-04-22
PLMB-195441-2026,BLDR-002996-2024,Permit,BSD-Plumbing Sewer Lateral,6205 SIGNATURE RDG COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
BLDG-195355-2026,BLDR-003248-2026,Permit,BSD-Footing,4317 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
SITE-195447-2026,BLDR-003275-2024,Permit,BSD-Yard Final (Residential),1611 UNIVERSITY AVE APT 106 COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
BLDG-195404-2026,BLDR-003360-2026,Permit,BSD-Footing,2749 EASLEY CABIN CIR COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
BLDG-195346-2026,BLDR-003385-2026,Permit,BSD-Footing,411 MCBAINE AVE COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Cancelled ,0,2026-04-22
BLDG-195436-2026,BLDR-003385-2026,Permit,BSD-Footing,411 MCBAINE AVE COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-22
BLDG-195381-2026,BLDR-003396-2026,Permit,BSD-Footing,708 BETHPAGE RD COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-22
BLDG-195344-2026,BLDR-003682-2025,Permit,BSD-Insulation,605 TRALEE LN COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-22
