View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-205103-2026,BL022688,Business License,BSD-Business License,1020 E WALNUT ST STE 100 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-24
BLBI-205083-2026,BL026680,Business License,BSD-Business License,1901 BERNADETTE DR COL MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-24
BLBI-205115-2026,BL026683,Business License,BSD-Business License,4766 S 131st Road RD S Bolivar MO 65613,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-24
BLBI-205101-2026,BL026692,Business License,BSD-Business License,4115 S PROVIDENCE RD STE 101 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-24
BLDG-205080-2026,BLDC-001076-2026,Permit,BSD-Final (Building and Trades),5801 ARBOR POINTE PKWY COL MO 65202,"Lichty, Curtis",09:36 AM,09:36 AM,,Passed Permit Inspection,0,2026-08-24
BLDG-205093-2026,BLDC-001621-2024,Permit,BSD-Final (Building and Trades),312 PARK AVE COL MO 65201,"Hazlett, Harlan",10:04 AM,10:04 AM,,Passed Permit Inspection,0,2026-08-24
BLDG-205113-2026,BLDC-003534-2026,Permit,BSD-Insulation,912 E BROADWAY COL MO 65201,"Hazlett, Harlan",10:08 AM,10:08 AM,,Requested,0,2026-08-24
ELEC-205117-2026,BLDC-003627-2026,Permit,BSD-Electrical Groundwork,2520 RESTAURANT ROW COLUMBIA MO 65202,"Lichty, Curtis",10:20 AM,10:20 AM,,Passed Permit Inspection,0,2026-08-24
ELEC-205114-2026,BLDC-003627-2026,Permit,BSD-Electrical Groundwork,2520 RESTAURANT ROW COLUMBIA MO 65202,"Brown, Daryl",10:10 AM,10:10 AM,,Cancelled ,0,2026-08-24
BLDG-205094-2026,BLDC-006284-2025,Permit,BSD-Footing,3510 ENDEAVOR AVE COLUMBIA MO 65201,"Tiffany, Andy",10:02 AM,10:02 AM,,Cancelled ,0,2026-08-24
SITE-205141-2026,BLDR-000804-2025,Permit,BSD-Yard Final (Residential),601 TRALEE LN COL MO 65201,"Merson, Robert",11:39 AM,11:39 AM,,Cancelled ,0,2026-08-24
BLDG-205110-2026,BLDR-001249-2026,Permit,BSD-Residential Final (Building and Trades),2806 MISTY FLOWER DR COLUMBIA MO 65203,"Tiffany, Andy",09:59 AM,09:59 AM,,Re-inspection required,0,2026-08-24
SITE-205121-2026,BLDR-001699-2026,Permit,BSD-Driveway (Residential),6305 CROOKED SWITCH CT COLUMBIA MO 65201,"Nunley, Louis",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-24
SITE-205123-2026,BLDR-001700-2026,Permit,BSD-Driveway (Residential),6401 CROOKED SWITCH CT COLUMBIA MO 65201,"Nunley, Louis",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-24
SITE-205116-2026,BLDR-002632-2026,Permit,BSD-Sidewalk (Residential),3113 POMPEY DR COL MO 65202,"Price, Bud",10:20 AM,10:20 AM,,Passed Permit Inspection,0,2026-08-24
BLDG-205112-2026,BLDR-002913-2026,Permit,BSD-Framing and Rough In's,604 W BROADWAY COLUMBIA MO 65203,"Hazlett, Harlan",10:06 AM,10:06 AM,,Re-inspection required (with fee),0,2026-08-24
BLDG-205111-2026,BLDR-003146-2026,Permit,BSD-Insulation,5025 WHISPER DR COLUMBIA MO 65203,"Tiffany, Andy",10:01 AM,10:01 AM,,Passed Permit Inspection,0,2026-08-24
FGAS-205128-2026,BLDR-003369-2026,Permit,BSD-Fuel Gas Tag,4404 KUZZIE CT COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-24
BLDG-205130-2026,BLDR-003369-2026,Permit,BSD-Framing and Rough In's,4404 KUZZIE CT COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-24
FGAS-205131-2026,BLDR-003369-2026,Permit,BSD-Fuel Gas Pressure,4404 KUZZIE CT COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-24
ELEC-205129-2026,BLDR-003369-2026,Permit,BSD-Electrical Tag,4404 KUZZIE CT COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-24
EROS-205161-2026,BLDR-003369-2026,Permit,BSD-Erosion Control Measures,4404 KUZZIE CT COL MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Cancelled ,0,2026-08-24
BLDG-205151-2026,BLDR-003616-2026,Permit,BSD-Insulation,5371 ATHENA DR COLUMBIA MO 65203,"Tiffany, Andy",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-24
FGAS-205150-2026,BLDR-003616-2026,Permit,BSD-Fuel Gas Tag,5371 ATHENA DR COLUMBIA MO 65203,"Tiffany, Andy",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-24
FGAS-205152-2026,BLDR-003616-2026,Permit,BSD-Fuel Gas Pressure,5371 ATHENA DR COLUMBIA MO 65203,"Tiffany, Andy",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-24
EROS-205165-2026,BLDR-004068-2026,Permit,BSD-Erosion Control Measures,729 ELLA DR COL MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Scheduled (permit),0,2026-08-24
SITE-205098-2026,BLDR-004273-2025,Permit,BSD-Yard Final (Residential),7421 KIRBY KNOWLE CT   COLUMBIA MO 65203,"Allen, Cody",08:47 AM,08:47 AM,,Passed Permit Inspection,0,2026-08-24
FGAS-205191-2026,BLDR-004392-2026,Permit,BSD-Fuel Gas Pressure,3400 HONEY SHOAL DR COLUMBIA MO 65202,"Decker, Aaron",03:28 PM,03:28 PM,,Passed Permit Inspection,0,2026-08-24
BLDG-205190-2026,BLDR-004392-2026,Permit,BSD-Framing and Rough In's,3400 HONEY SHOAL DR COLUMBIA MO 65202,"Decker, Aaron",03:27 PM,03:27 PM,,Partial Pass Permit Inspection,0,2026-08-24
FGAS-205193-2026,BLDR-004392-2026,Permit,BSD-Fuel Gas Tag,3400 HONEY SHOAL DR COLUMBIA MO 65202,"Decker, Aaron",03:29 PM,03:29 PM,,Passed Permit Inspection,0,2026-08-24
ELEC-205109-2026,BLDR-004392-2026,Permit,BSD-Electrical Tag,3400 HONEY SHOAL DR COLUMBIA MO 65202,"Lichty, Curtis",09:58 AM,09:58 AM,,Passed Permit Inspection,0,2026-08-24
BLDG-205045-2026,BLDR-004584-2026,Permit,BSD-Footing,2404 WATERSIDE DR COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Cancelled ,0,2026-08-24
EROS-205097-2026,BLDR-004625-2026,Permit,BSD-Erosion Control Measures,1721 BOSCO BEL DR COL MO 65202,"Hazlett, Harlan",08:37 AM,08:37 AM,,Passed Permit Inspection,0,2026-08-24
BLDG-205144-2026,BLDR-004678-2026,Permit,BSD-Framing and Rough In's,413 OAK ST COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-24
ELEC-205146-2026,BLDR-004678-2026,Permit,BSD-Electrical Tag,413 OAK ST COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-24
PLMB-205138-2026,BLDR-005444-2026,Permit,BSD-Plumbing Groundwork,3017 POMPEY DR COL MO 65202,"Lichty, Curtis",11:37 AM,11:37 AM,,Passed Permit Inspection,0,2026-08-24
SITE-205148-2026,BLDR-006156-2025,Permit,BSD-Yard Final (Residential),507 HICKMAN AVE COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-08-24
SITE-205149-2026,BLDR-006157-2025,Permit,BSD-Yard Final (Residential),509 HICKMAN AVE COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-08-24
SITE-205135-2026,BLDR-006350-2025,Permit,BSD-Yard Final (Residential),2005 STONE MOUNTAIN CT COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-08-24
ELEC-205085-2026,ELEC-005737-2026,Permit,BSD-Electrical Tag,2808 BLACKFOOT RD TRLR 41 COLUMBIA MO 65202,"Lichty, Curtis",10:47 AM,10:47 AM,,Passed Permit Inspection,0,2026-08-24
MECH-205139-2026,MECH-005702-2026,Permit,BSD-Mechanical Final,1215 DANFORTH DR COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-08-24
ONSHNI-205137-2026,OHN-060667-2026,Code Case,ONS - Health Nuisance Inspection,1409 HICKAM DR COLUMBIA MO 65202,"McClintic, Jason",11:29 AM,11:29 AM,,Passed Code Inspection,0,2026-08-24
ONSHNI-204453-2026,OHN-060704-2026,Code Case,ONS - Health Nuisance Inspection,1501 WILSON AVE COLUMBIA MO 65201,"Perkins, Marsha",01:38 PM,01:38 PM,,Scheduled,0,2026-08-24
ONSHNI-204458-2026,OHN-060706-2026,Code Case,ONS - Health Nuisance Inspection,1403 WILSON AVE COLUMBIA MO 65201,"Perkins, Marsha",01:42 PM,01:42 PM,,Scheduled,0,2026-08-24
1STINSP-205176-2026,OHN-060939-2026,Code Case,ONS - Initial Inspection,400 S NINTH ST COLUMBIA MO 65201,"Perkins, Marsha",02:04 PM,02:04 PM,,In Violation,0,2026-08-24
1STINSP-205092-2026,OHN-060962-2026,Code Case,ONS - Initial Inspection,700 HUNT AVE COLUMBIA MO 65203,"Frank, Lisa",07:34 AM,07:34 AM,,In Violation,0,2026-08-24
1STINSP-205133-2026,OHN-060984-2026,Code Case,ONS - Initial Inspection,1407 UNIVERSITY AVE COLUMBIA MO 65201,"Perkins, Marsha",11:18 AM,11:18 AM,,In Violation,0,2026-08-24
1STINSP-205174-2026,OHN-061001-2026,Code Case,ONS - Initial Inspection,1413 WILSON AVE COLUMBIA MO 65201,"Perkins, Marsha",02:00 PM,02:00 PM,,In Violation,0,2026-08-24
1STINSP-205178-2026,OHN-061002-2026,Code Case,ONS - Initial Inspection,1313 ROSEMARY LN   COLUMBIA MO 65201,"Perkins, Marsha",02:15 PM,02:15 PM,,In Violation,0,2026-08-24
1STINSP-205181-2026,OHN-061003-2026,Code Case,ONS - Initial Inspection,510 S WILLIAM ST COLUMBIA MO 65201,"Perkins, Marsha",02:41 PM,02:41 PM,,In Violation,0,2026-08-24
ONSINSPECT-204007-2026,OLM-060542-2026,Code Case,ONS - Inspection,613 PARIS CT COLUMBIA MO 65201,"Perkins, Marsha",01:52 PM,01:52 PM,,Scheduled,0,2026-08-24
ONSINSPECT-204014-2026,OLM-060550-2026,Code Case,ONS - Inspection,3914 I-70 DRIVE SOUTHEAST COLUMBIA MO 65201,"Perkins, Marsha",02:22 PM,02:22 PM,,Scheduled,0,2026-08-24
ONSINSPECT-205136-2026,OLM-060609-2026,Code Case,ONS - Inspection,101 W LESLIE LN COLUMBIA MO 65202,"McClintic, Jason",11:25 AM,11:25 AM,,Passed Code Inspection,0,2026-08-24
ONSINSPECT-205203-2026,OLM-060624-2026,Code Case,ONS - Inspection,317 MAPLEWOOD DR COLUMBIA MO 65203,"Rataj, William",04:05 PM,04:05 PM,,Passed Code Inspection,0,2026-08-24
ONSINSPECT-205202-2026,OLM-060688-2026,Code Case,ONS - Inspection,511 W WORLEY ST COLUMBIA MO 65203,"Kottwitz, Leigh",04:04 PM,04:04 PM,,Passed Code Inspection,0,2026-08-24
ONSINSPECT-204657-2026,OLM-060735-2026,Code Case,ONS - Inspection,3908 GALLANT FOX DR COLUMBIA MO 65202,"Fuelling, Quentin",01:52 PM,01:52 PM,,Scheduled,0,2026-08-24
ONSINSPECT-204654-2026,OLM-060773-2026,Code Case,ONS - Inspection,405 SUDBURY DR COLUMBIA MO 65203,"Fuelling, Quentin",01:38 PM,01:38 PM,,Scheduled,0,2026-08-24
ONSINSPECT-204661-2026,OLM-060775-2026,Code Case,ONS - Inspection,4216 FORUM BLVD COLUMBIA MO 65203,"Fuelling, Quentin",01:59 PM,01:59 PM,,Scheduled,0,2026-08-24
ONSINSPECT-204651-2026,OLM-060777-2026,Code Case,ONS - Inspection,2805 JONQUIL PL COLUMBIA MO 65202,"Fuelling, Quentin",01:30 PM,01:30 PM,,Scheduled,0,2026-08-24
ONSINSPECT-204663-2026,OLM-060793-2026,Code Case,ONS - Inspection,4 KIPLING WAY COLUMBIA MO 65201,"Fuelling, Quentin",02:09 PM,02:09 PM,,Scheduled,0,2026-08-24
ONSINSPECT-204659-2026,OLM-060796-2026,Code Case,ONS - Inspection,4505 SASSAFRAS CT   COLUMBIA MO 65201,"Perkins, Marsha",01:55 PM,01:55 PM,,Scheduled (permit),0,2026-08-24
