View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-203958-2026,BL026629,Business License,BSD-Business License,1316 PARKADE BLVD COL MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-10
BLDG-203617-2026,BLDR-000309-2025,Permit,BSD-Insulation,5729 BLACK GUM CT COLUMBIA MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-10
SITE-203981-2026,BLDR-001171-2025,Permit,BSD-Yard Final (Residential),6309 ADARE MANOR CT COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-10
SITE-203953-2026,BLDR-001732-2026,Permit,BSD-Driveway (Residential),3516 HONEY SHOAL DR COLUMBIA MO 65202,"Price, Bud",11:00 AM,11:00 AM,,Passed Permit Inspection,0,2026-08-10
SITE-203978-2026,BLDR-001815-2026,Permit,BSD-Yard Final (Residential),3116 POMPEY DR COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-08-10
SITE-203908-2026,BLDR-002089-2026,Permit,BSD-Driveway (Residential),2509 MISTY FLOWER CT COLUMBIA MO 65203,"Allen, Cody",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-10
SITE-203907-2026,BLDR-002089-2026,Permit,BSD-Sidewalk (Residential),2509 MISTY FLOWER CT COLUMBIA MO 65203,"Allen, Cody",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-10
FGAS-203888-2026,BLDR-002722-2026,Permit,BSD-Fuel Gas Pressure,3501 JAGGED LEAF DR COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Re-inspection required,0,2026-08-10
ELEC-203887-2026,BLDR-002722-2026,Permit,BSD-Electrical Tag,3501 JAGGED LEAF DR COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-10
FGAS-203890-2026,BLDR-002722-2026,Permit,BSD-Fuel Gas Tag,3501 JAGGED LEAF DR COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Re-inspection required,0,2026-08-10
BLDG-203889-2026,BLDR-002722-2026,Permit,BSD-Framing and Rough In's,3501 JAGGED LEAF DR COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Re-inspection required,0,2026-08-10
BLDG-203933-2026,BLDR-004156-2026,Permit,BSD-Insulation,6016 KESTREL LOOP COL MO 65202,"Hombs, Josh",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-10
BLDG-204018-2026,BLDR-004742-2026,Permit,BSD-Footing,3004 DEARBORN DR COL MO 65201,"Lichty, Curtis",02:31 PM,02:31 PM,,Re-inspection required (with fee),0,2026-08-10
BLDG-203941-2026,BLDR-004742-2026,Permit,BSD-Footing,3004 DEARBORN DR COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-08-10
BLDG-203942-2026,BLDR-004748-2026,Permit,BSD-Footing,3025 DEARBORN DR COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-10
BLDG-203920-2026,BLDR-005057-2025,Permit,BSD-Insulation,3201 RIVINGTON DR   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-10
BLDG-203921-2026,BLDR-005057-2025,Permit,BSD-Residential Final (Building and Trades),3201 RIVINGTON DR   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-10
BLDG-203897-2026,BLDR-005890-2025,Permit,BSD-Framing and Rough In's,303 SANFORD AVE BLDG 2 COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-08-10
BLDG-200977-2026,BLDR-006028-2025,Permit,BSD-Residential Final (Building and Trades),602 FLORENCE AVE APT ADU COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-10
DECK-203972-2026,DECK-004225-2026,Permit,BSD-Deck Only Final,1308 ROLLINS RD COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-10
DECK-203973-2026,DECK-005231-2026,Permit,BSD-Deck Only Final,105 LEXIBELLE DR COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-10
DEMO-201624-2026,DEMO-005013-2026,Permit,BSD-Pick Up Demo Sign,6800 E RICHLAND RD COL MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-10
EROS-203980-2026,LDST-006094-2024,Permit,BSD-Erosion Control Measures,2300 CRABAPPLE LN COLUMBIA MO 65203,"Allen, Cody",11:17 AM,11:17 AM,,Partial Pass Permit Inspection,0,2026-08-10
