View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
ONSINSPECT-205942-2026,OLM-060982-2026,Code Case,ONS - Inspection,807 N EIGHTH ST COLUMBIA MO 65201,"Perkins, Marsha",09:10 AM,09:10 AM,,Scheduled,0,2026-09-16
RTINSP-205066-2026,ONS011073,Business License,ONS - Rental Housing,3117 PIONEER DR COLUMBIA MO 65202,"Friesz, Adam",01:00 PM,01:00 PM,,Scheduled,0,2026-09-16
RTINSP-203039-2026,ONS011783,Business License,ONS - Rental Housing,121 MOHAWK AVE   COLUMBIA MO 65202,"Brockhouse, David",09:30 AM,09:30 AM,,Scheduled,0,2026-09-16
RTINSP-203067-2026,ONS011784,Business License,ONS - Rental Housing,300 W FOREST AVE   COLUMBIA MO 65203,"Brockhouse, David",11:10 AM,11:10 AM,,Scheduled,0,2026-09-16
RTINSP-203060-2026,ONS011786,Business License,ONS - Rental Housing,2309 HENDRIX DR     COLUMBIA MO 65202,"Brockhouse, David",09:50 AM,09:50 AM,,Scheduled,0,2026-09-16
RTINSP-203033-2026,ONS011788,Business License,ONS - Rental Housing,307 HICKMAN AVE   COLUMBIA MO 65201,"Brockhouse, David",10:10 AM,10:10 AM,,Scheduled,0,2026-09-16
RTINSP-203073-2026,ONS011789,Business License,ONS - Rental Housing,1001 N GARTH AVE   COLUMBIA MO 65203,"Brockhouse, David",12:10 PM,12:10 PM,,Scheduled,0,2026-09-16
RTINSP-203071-2026,ONS011790,Business License,ONS - Rental Housing,906 JEWELL AVE   COLUMBIA MO 65203,"Brockhouse, David",11:50 AM,11:50 AM,,Scheduled,0,2026-09-16
RTINSP-203037-2026,ONS011791,Business License,ONS - Rental Housing,5 PENDLETON ST   COLUMBIA MO 65203,"Brockhouse, David",12:30 PM,12:30 PM,,Scheduled,0,2026-09-16
RTINSP-203064-2026,ONS011793,Business License,ONS - Rental Housing,415 N PROVIDENCE RD   COLUMBIA MO 65203,"Brockhouse, David",10:50 AM,10:50 AM,,Scheduled,0,2026-09-16
RTINSP-203063-2026,ONS011795,Business License,ONS - Rental Housing,208 E WORLEY ST   COLUMBIA MO 65203,"Brockhouse, David",10:30 AM,10:30 AM,,Scheduled,0,2026-09-16
RTINSP-203069-2026,ONS011796,Business License,ONS - Rental Housing,113 W ASH ST   COLUMBIA MO 65203,"Brockhouse, David",11:30 AM,11:30 AM,,Scheduled,0,2026-09-16
RTINSP-205504-2026,ONS012369,Business License,ONS - Rental Housing,318 N GARTH AVE   COLUMBIA MO 65203,"Brockhouse, David",12:30 PM,12:30 PM,,Scheduled,0,2026-09-16
RTINSP-204507-2026,ONS013041,Business License,ONS - Rental Housing,714 RIDGEWAY AVE   COLUMBIA MO 65203,"Friesz, Adam",09:00 AM,09:00 AM,,Scheduled (permit),0,2026-09-16
RTINSP-205457-2026,ONS013157,Business License,ONS - Rental Housing,1015 CALLIE DR   COLUMBIA MO 65203,"Stark, James",02:00 PM,02:00 PM,,Scheduled,0,2026-09-16
RTINSP-205406-2026,ONS013364,Business License,ONS - Rental Housing,114 W SEXTON RD COLUMBIA MO 65203,"Stark, James",10:00 AM,10:00 AM,,Scheduled,0,2026-09-16
RTINSP-204508-2026,ONS013377,Business License,ONS - Rental Housing,2109 SUNFLOWER ST COLUMBIA MO 65202,"Friesz, Adam",09:30 AM,09:30 AM,,Scheduled (permit),0,2026-09-16
RTINSP-204509-2026,ONS013420,Business License,ONS - Rental Housing,2011 SUNFLOWER ST COLUMBIA MO 65202,"Friesz, Adam",10:00 AM,10:00 AM,,Scheduling Queue,0,2026-09-16
RTINSP-204935-2026,ONS013507,Business License,ONS - Rental Housing,15 PERSHING RD   COLUMBIA MO 65203,"Stark, James",11:00 AM,11:00 AM,,Scheduled,0,2026-09-16
RTINSP-205305-2026,ONS013537,Business License,ONS - Rental Housing,309 BREWER DR   COLUMBIA MO 65203,"Stark, James",01:00 PM,01:00 PM,,Scheduled,0,2026-09-16
RTINSP-205455-2026,ONS020941,Business License,ONS - Rental Housing,805 JEWELL AVE COLUMBIA MO 65203,"Stark, James",09:00 AM,09:00 AM,,Scheduled,0,2026-09-16
RTINSP-205456-2026,ONS020942,Business License,ONS - Rental Housing,203 E SEXTON RD COLUMBIA MO 65203,"Stark, James",09:30 AM,09:30 AM,,Scheduled (permit),0,2026-09-16
RTINSP-205283-2026,ONS026477,Business License,ONS - Rental Housing,206 THIRD AVE COLUMBIA MO 65203,"Friesz, Adam",02:45 PM,02:45 PM,,Scheduled,0,2026-09-16
RTINSP-205284-2026,ONS026478,Business License,ONS - Rental Housing,204 THIRD AVE COLUMBIA MO 65203,"Friesz, Adam",02:00 PM,02:00 PM,,Scheduled,0,2026-09-16
RTINSP-205239-2026,ONS026481,Business License,ONS - Rental Housing,202 THIRD AVE COLUMBIA MO 65203,"Friesz, Adam",01:30 PM,01:30 PM,,Scheduled,0,2026-09-16
RTINSP-206641-2026,ONS026785,Business License,ONS - Rental Housing,1700 GRAYSON DR COLUMBIA MO 65202,"Friesz, Adam",11:30 PM,11:30 PM,,Scheduled,0,2026-09-16
ONSINSPECT-206375-2026,OTOE-061434-2026,Code Case,ONS - Inspection,1411 W ASH ST COLUMBIA MO 65203,"Cagle, Joseph",09:13 AM,09:13 AM,,Scheduled,0,2026-09-16
ONSINSPECT-206380-2026,OTOE-061435-2026,Code Case,ONS - Inspection,1413 W ASH ST COLUMBIA MO 65203,"Cagle, Joseph",09:25 AM,09:25 AM,,Scheduled,0,2026-09-16
ONSINSPECT-206382-2026,OTOE-061437-2026,Code Case,ONS - Inspection,503 W BROADWAY COLUMBIA MO 65203,"Cagle, Joseph",09:36 AM,09:36 AM,,Passed Code Inspection,0,2026-09-16
ONSINSPECT-206825-2026,OZPARK-061559-2026,Code Case,ONS - Inspection,2809 MELODY LN COLUMBIA MO 65203,"Frank, Lisa",12:58 PM,12:58 PM,,Scheduled,0,2026-09-16
