View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-195791-2026,BL024498,Business License,BSD-Business License,3211 S PROVIDENCE RD STE 105 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-28
BLBI-195764-2026,BL025771,Business License,BSD-Business License,1205 GRINDSTONE PKWY STE 101 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-28
BLBI-195783-2026,BL026050,Business License,BSD-Business License,202 N OLD 63   COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-28
FIRENEWBI-195606-2026,BL026103,Business License,Fire - NEW Business Inspection,905 SAFARI DR COLUMBIA MO 65202,"Gilstrap, Christopher",12:00 AM,12:00 AM,,Scheduled,0,2026-04-28
BLDG-195769-2026,BLDC-000180-2026,Permit,BSD-Final (Building and Trades),725 SCOTT BLVD STE 102 COL MO 65203,"Hombs, Josh",12:00 AM,12:00 AM,,Re-inspection required,0,2026-04-28
BLDG-195789-2026,BLDC-001625-2024,Permit,BSD-Framing and Rough In's,404 PARK AVE COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-04-28
FFNL-195816-2026,BLDC-002012-2025,Permit,Fire Final (Building),4501 STELLAR DR COL MO 65201,"Bauer, Michael",12:00 AM,12:00 AM,,Partial Pass Permit Inspection,0,2026-04-28
ACRT-195766-2026,BLDC-004425-2024,Permit,Accessible Route Certification,4101 LEDGER DR COLUMBIA MO 65201,"Brown, Daryl",07:20 AM,07:20 AM,,Passed Permit Inspection,0,2026-04-28
LCRT-195801-2026,BLDC-004425-2024,Permit,Exterior Lighting Compliance Certification,4101 LEDGER DR COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-28
BLDG-195500-2026,BLDC-004766-2025,Permit,BSD-Footing,2529 N STADIUM BLVD COL MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Cancelled ,0,2026-04-28
SITE-195794-2026,BLDR-000171-2026,Permit,BSD-Yard Final (Residential),5720 KESTREL LOOP COLUMBIA MO 65202,"Price, Bud",09:00 AM,09:00 AM,,Passed Permit Inspection,0,2026-04-28
