View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLDG-206999-2026,BLDC-001320-2026,Permit,BSD-Final (Building and Trades),3801 MILLER DR COL MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Re-inspection required,0,2026-09-18
BLDG-207044-2026,BLDC-003258-2026,Permit,BSD-Framing and Rough In's,1 E BROADWAY   COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-18
BLDG-207061-2026,BLDC-003555-2026,Permit,BSD-Framing and Rough In's,2101 W BROADWAY STE F1 COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-09-18
BLDG-206995-2026,BLDC-003555-2026,Permit,BSD-Framing and Rough In's,2101 W BROADWAY STE F1 COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Cancelled ,0,2026-09-18
SITE-207017-2026,BLDC-004419-2024,Permit,BSD-Yard Final (Commercial),4001 STATE FARM PKWY COLUMBIA MO 65201,"Nunley, Louis",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-18
BMP'S-207018-2026,BLDC-004419-2024,Permit,As Builts (BMP's),4001 STATE FARM PKWY COLUMBIA MO 65201,"Nunley, Louis",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-18
BLDG-207079-2026,BLDC-004420-2024,Permit,BSD-Final (Building and Trades),4009 STATE FARM PKWY COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-18
SITE-207019-2026,BLDC-004420-2024,Permit,BSD-Yard Final (Commercial),4009 STATE FARM PKWY COLUMBIA MO 65201,"Nunley, Louis",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-18
BMP'S-207020-2026,BLDC-004420-2024,Permit,As Builts (BMP's),4009 STATE FARM PKWY COLUMBIA MO 65201,"Nunley, Louis",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-18
BMP'S-207022-2026,BLDC-004421-2024,Permit,As Builts (BMP's),4013 STATE FARM PKWY COLUMBIA MO 65201,"Nunley, Louis",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-18
