View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-195279-2026,BL000283,Business License,BSD-Business License,33 E BROADWAY STE 100 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-21
FIRENEWBI-195080-2026,BL025091,Business License,Fire - NEW Business Inspection,2300 BERNADETTE DR STE 720 COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Scheduled,0,2026-04-21
BLBI-195268-2026,BL025753,Business License,BSD-Business License,4500 STELLAR DR STE 100 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-21
BLBI-195260-2026,BL025985,Business License,BSD-Business License,5212 N OAKLAND GRAVEL RD OFC COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-21
FIRENEWBI-195167-2026,BL026079,Business License,Fire - NEW Business Inspection, Business loop A Columbia MO 65203,"Gilstrap, Christopher",12:00 AM,12:00 AM,,Fire - Passed Inspection,0,2026-04-21
BLBI-195288-2026,BL026090,Business License,BSD-Business License,503 E NIFONG BLVD STE H COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-21
BLDG-195248-2026,BLDC-000559-2026,Permit,BSD-Final (Building and Trades),1310 VANDIVER DR COL MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Cancelled ,0,2026-04-21
BLDG-195262-2026,BLDC-000737-2026,Permit,BSD-Final (Building and Trades),3103 W BROADWAY STE 111 COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Cancelled ,0,2026-04-21
FIRE-PIPE-195430-2026,BLDC-001140-2026,Permit,Fire - Sprinkler System Piping Inspection,1400 FORUM BLVD STE 1C COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-04-21
FIRE-PIPE-195428-2026,BLDC-001140-2026,Permit,Fire - Sprinkler System Piping Inspection,1400 FORUM BLVD STE 1C COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Re-inspection required,0,2026-04-21
FFNL-195427-2026,BLDC-001140-2026,Permit,Fire Final (Building),1400 FORUM BLVD STE 1C COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Re-inspection required,0,2026-04-21
FFNL-195429-2026,BLDC-001140-2026,Permit,Fire Final (Building),1400 FORUM BLVD STE 1C COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-04-21
ELEC-195312-2026,BLDC-001627-2024,Permit,BSD-Electrical Tag,412 PARK AVE COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-04-21
ACRT-195291-2026,BLDC-001979-2024,Permit,Accessible Route Certification,5400 SINCLAIR RD COLUMBIA MO 65203,"Brown, Daryl",06:07 AM,06:07 AM,,Passed Permit Inspection,0,2026-04-21
BLDG-195294-2026,BLDC-001979-2024,Permit,BSD-Insulation,5400 SINCLAIR RD COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-21
BLDG-195239-2026,BLDC-002800-2025,Permit,BSD-Final (Building and Trades),200 S PROVIDENCE RD COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required,0,2026-04-21
BWC-195257-2026,BLDC-002800-2025,Permit,Building Water Connection (573) 817-6464,200 S PROVIDENCE RD COL MO 65203,"Lewis, Tyler",08:00 AM,08:00 AM,,Completed,0,2026-04-21
BLDG-195217-2026,BLDC-004064-2024,Permit,BSD-Footing,3100 KEENE CT COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-21
ACI-195290-2026,BLDC-004425-2024,Permit,BSD-Above Ceiling Inspection,4101 LEDGER DR COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-04-21
FIRE-PIPE-195385-2026,BLDC-006422-2025,Permit,Fire - Sprinkler System Piping Inspection,608 CHERRY ST COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-04-21
