View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-205855-2026,BL026636,Business License,BSD-Business License,4900 SANDSTONE DR COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-01
BLBI-205853-2026,BL026700,Business License,BSD-Business License,14 S SECOND ST   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-01
BLBI-205848-2026,BL026725,Business License,BSD-Business License,2101 CORONA RD STE 103 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-01
BLBI-205680-2026,BL026726,Business License,BSD-Business License,1305 GRINDSTONE PKWY STE 115-2 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-01
BLBI-205816-2026,BL026735,Business License,BSD-Business License,205 E NIFONG BLVD STE 200 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-01
BLBI-205826-2026,BL026739,Business License,BSD-Business License,201 N STADIUM BLVD   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-01
BLDG-205781-2026,BLDC-001623-2024,Permit,BSD-Final (Building and Trades),318 PARK AVE COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-09-01
BLDG-205780-2026,BLDC-001624-2024,Permit,BSD-Final (Building and Trades),400 PARK AVE COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-09-01
SITE-205869-2026,BLDC-001979-2024,Permit,BSD-Street/Paving,5400 SINCLAIR RD COLUMBIA MO 65203,"Allen, Cody",02:48 PM,02:48 PM,,Cancelled ,0,2026-09-01
FLT-205838-2026,BLDC-002188-2026,Permit,BSD-Lighting Controls Functional Testing,2703 E BROADWAY STE 220 COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-01
FGAS-205771-2026,BLDC-003059-2026,Permit,BSD-Fuel Gas Tag,1205 GRINDSTONE PKWY STE 101 COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
FGAS-205770-2026,BLDC-003059-2026,Permit,BSD-Fuel Gas Pressure,1205 GRINDSTONE PKWY STE 101 COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
ELEC-205756-2026,BLDC-004433-2024,Permit,BSD-Electrical Tag,4107 LEDGER DR COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
ARBR-205734-2026,BLDC-006210-2025,Permit,BSD-Landscaping,110 E WORLEY ST COL MO 65203,"Fritz, Steven",08:00 AM,08:00 AM,,Re-inspection required,0,2026-09-01
SITE-205808-2026,BLDC-006210-2025,Permit,BSD-Yard Final (Commercial),110 E WORLEY ST COL MO 65203,"Allen, Cody",11:17 AM,11:17 AM,,Partial Pass Permit Inspection,0,2026-09-01
SITE-205729-2026,BLDR-000096-2026,Permit,BSD-Sidewalk (Residential),5743 ROYAL PLUM CT COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-01
SITE-205728-2026,BLDR-000096-2026,Permit,BSD-Driveway (Residential),5743 ROYAL PLUM CT COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-01
SITE-205806-2026,BLDR-002046-2026,Permit,BSD-Sidewalk (Residential),5117 WHISPER DR COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
SITE-205807-2026,BLDR-002046-2026,Permit,BSD-Driveway (Residential),5117 WHISPER DR COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
SITE-205799-2026,BLDR-002093-2026,Permit,BSD-Driveway (Residential),2400 DARLINGTON DR COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
SITE-205798-2026,BLDR-002093-2026,Permit,BSD-Sidewalk (Residential),2400 DARLINGTON DR COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
SITE-205801-2026,BLDR-002098-2026,Permit,BSD-Driveway (Residential),2404 DARLINGTON DR COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
SITE-205800-2026,BLDR-002098-2026,Permit,BSD-Sidewalk (Residential),2404 DARLINGTON DR COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
BLDG-205650-2026,BLDR-002737-2026,Permit,BSD-Framing and Rough In's,1504 ANTHONY ST  ADU COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required,0,2026-09-01
SITE-205757-2026,BLDR-002996-2024,Permit,BSD-Yard Final (Residential),6205 SIGNATURE RDG COL MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
BLDG-205755-2026,BLDR-002996-2024,Permit,BSD-Residential Final (Building and Trades),6205 SIGNATURE RDG COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-09-01
BLDG-205789-2026,BLDR-003164-2025,Permit,BSD-Insulation,115 BINGHAM RD COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
BLDG-205805-2026,BLDR-003164-2025,Permit,BSD-Framing and Rough In's,115 BINGHAM RD COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
BLDG-205750-2026,BLDR-003514-2026,Permit,BSD-Footing,602 W ASH ST COLUMBIA MO 65203,"Tiffany, Andy",08:20 AM,08:20 AM,,Passed Permit Inspection,0,2026-09-01
FGAS-205720-2026,BLDR-003682-2025,Permit,BSD-Fuel Gas Tag,605 TRALEE LN COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-01
FGAS-205719-2026,BLDR-003682-2025,Permit,BSD-Fuel Gas Pressure,605 TRALEE LN COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-01
SITE-205722-2026,BLDR-003682-2025,Permit,BSD-Yard Final (Residential),605 TRALEE LN COLUMBIA MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-09-01
EROS-205165-2026,BLDR-004068-2026,Permit,BSD-Erosion Control Measures,729 ELLA DR COL MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Cancelled ,0,2026-09-01
SITE-205737-2026,BLDR-004272-2025,Permit,BSD-Yard Final (Residential),7509 BIDDLESTONE CT COLUMBIA MO 65203,"Allen, Cody",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-01
BLDG-205811-2026,BLDR-004399-2026,Permit,BSD-Insulation,5320 MAKANA LN COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
BLDG-205812-2026,BLDR-004399-2026,Permit,BSD-Framing and Rough In's,5320 MAKANA LN COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
SITE-205739-2026,BLDR-004461-2025,Permit,BSD-Yard Final (Residential),7504 BIDDLESTONE CT COLUMBIA MO 65203,"Allen, Cody",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-01
SITE-205738-2026,BLDR-004462-2025,Permit,BSD-Yard Final (Residential),7516 BIDDLESTONE CT COLUMBIA MO 65203,"Allen, Cody",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-01
PLMB-205690-2026,BLDR-004502-2026,Permit,BSD-Plumbing Sewer Lateral,205 PERSHING RD  ADU COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-01
PLMB-205691-2026,BLDR-004502-2026,Permit,BSD-Plumbing Groundwork,205 PERSHING RD  ADU COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-01
ELEC-205786-2026,BLDR-004503-2026,Permit,BSD-Electrical Tag,919 WEST WALNUT CT  ADU COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-09-01
BLDG-205731-2026,BLDR-004997-2026,Permit,BSD-Framing and Rough In's,4902 INNSBRUCK WAY COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-09-01
ELEC-205730-2026,BLDR-004997-2026,Permit,BSD-Electrical Pool Bonding,4902 INNSBRUCK WAY COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-09-01
PLMB-205819-2026,BLDR-005381-2026,Permit,BSD-Plumbing Sewer Lateral,3201 RAVELLO DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
PLMB-205818-2026,BLDR-005381-2026,Permit,BSD-Plumbing Groundwork,3201 RAVELLO DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
PLMB-205796-2026,BLDR-005522-2026,Permit,BSD-Plumbing Sewer Lateral,5920 KESTREL LOOP COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
PLMB-205795-2026,BLDR-005522-2026,Permit,BSD-Plumbing Groundwork,5920 KESTREL LOOP COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
BLDG-205753-2026,BLDR-005659-2026,Permit,BSD-Footing,4005 KESTREL CT COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-01
BLDG-205864-2026,BLDR-006446-2025,Permit,BSD-Residential Final (Building and Trades),5201 STORMY DR COLUMBIA MO 65203,"Hombs, Josh",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-01
BLDG-205866-2026,BLDR-006447-2025,Permit,BSD-Residential Final (Building and Trades),5217 STORMY DR COLUMBIA MO 65203,"Hombs, Josh",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-01
