View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-195082-2026,BL025091,Business License,BSD-Business License,2300 BERNADETTE DR STE 720 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-16
BLBI-195102-2026,BL025874,Business License,BSD-Business License,2101 W BROADWAY STE D COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-16
BLBI-195031-2026,BL025900,Business License,BSD-Business License,7300 W 100th ST Overland Park KS 66210,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-16
BLBI-195096-2026,BL025931,Business License,BSD-Business License,124 E NIFONG BLVD STE G COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-16
BLBI-195040-2026,BL026070,Business License,BSD-Business License,212 E GREEN MEADOWS RD STE 3 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-16
BLBI-195074-2026,BL026075,Business License,BSD-Business License,3304 BROADWAY BUSINESS PARK CT STE L COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-16
BLBI-195085-2026,BL026076,Business License,BSD-Business License,207 PEACH WAY   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-16
BLDG-195098-2026,BLDC-001257-2026,Permit,BSD-Final (Building and Trades),33 E BROADWAY STE 100 COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-16
BLDG-195065-2026,BLDC-001976-2026,Permit,BSD-Final (Building and Trades),1020 E WALNUT ST STE 100 COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-16
BLDG-195042-2026,BLDC-005045-2025,Permit,BSD-Final (Building and Trades),3211 CLARK LN COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-04-16
BLDG-195093-2026,BLDC-005661-2025,Permit,BSD-Footing,500 DAYSPRING DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-04-16
BLDG-195060-2026,BLDC-005661-2025,Permit,BSD-Footing,500 DAYSPRING DR COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Cancelled ,0,2026-04-16
SITE-195061-2026,BLDR-000668-2026,Permit,BSD-Driveway (Residential),1008 BROCKTON DR COL MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-16
PLMB-195090-2026,BLDR-001092-2026,Permit,BSD-Plumbing Sewer Lateral,5209 STORMY DR COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-16
BLDG-195026-2026,BLDR-001249-2026,Permit,BSD-Insulation,2806 MISTY FLOWER DR COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-16
ELEC-195027-2026,BLDR-001249-2026,Permit,BSD-Electrical Tag,2806 MISTY FLOWER DR COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-16
ELEC-195070-2026,BLDR-002523-2026,Permit,BSD-Electrical Tag,5367 ATHENA DR COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-16
BLDG-195049-2026,BLDR-002780-2026,Permit,BSD-Residential Final (Building and Trades),5905 ABBEY LN COL MO 65202,"Hombs, Josh",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-16
PLMB-195100-2026,BLDR-003031-2026,Permit,BSD-Plumbing Sewer Lateral,2825 EMERY DR COL MO 65202,"Tiffany, Andy",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-16
PLMB-195101-2026,BLDR-003031-2026,Permit,BSD-Plumbing Groundwork,2825 EMERY DR COL MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-16
BLDG-195068-2026,BLDR-003717-2025,Permit,BSD-Insulation,3012 MILKWEED LOOP COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-16
BLDG-195066-2026,BLDR-003760-2025,Permit,BSD-Insulation,3017 MILKWEED LOOP COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-16
BLDG-195024-2026,BLDR-003824-2025,Permit,BSD-Residential Final (Building and Trades),116 W SEXTON RD COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required,0,2026-04-16
BLDG-195099-2026,BLDR-005121-2025,Permit,BSD-Residential Final (Building and Trades),3200 RAVELLO DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-04-16
SITE-195028-2026,BLDR-005466-2025,Permit,BSD-Yard Final (Residential),5209 WHISPER DR COLUMBIA MO 65203,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-16
SITE-195029-2026,BLDR-005467-2025,Permit,BSD-Yard Final (Residential),5217 WHISPER DR COLUMBIA MO 65203,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-16
SITE-195046-2026,BLDR-005535-2025,Permit,BSD-Driveway (Residential),4309 ZOE LN COL MO 65201,"Nunley, Louis",07:11 AM,07:11 AM,,Passed Permit Inspection,0,2026-04-16
SITE-195047-2026,BLDR-005535-2025,Permit,BSD-Sidewalk (Residential),4309 ZOE LN COL MO 65201,"Nunley, Louis",07:16 AM,07:16 AM,,Passed Permit Inspection,0,2026-04-16
BLDG-195035-2026,BLDR-005774-2025,Permit,BSD-Framing and Rough In's,824 N GARTH AVE  ADU COLUMBIA MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required,0,2026-04-16
SITE-195033-2026,BLDR-006029-2025,Permit,BSD-Sidewalk (Residential),4921 SILVER MILL DR   COLUMBIA MO 65202,"Price, Bud",08:17 AM,02:17 PM,,Passed Permit Inspection,0,2026-04-16
SITE-195034-2026,BLDR-006031-2025,Permit,BSD-Sidewalk (Residential),4919 SILVER MILL DR COLUMBIA MO 65202,"Price, Bud",08:19 AM,08:19 AM,,Passed Permit Inspection,0,2026-04-16
