View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
PLMB-198725-2026,BLDC-000884-2026,Permit,BSD-Plumbing Groundwork,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-06-02
ACI-198262-2026,BLDC-000935-2025,Permit,BSD-Above Ceiling Inspection,4170 BETHEL ST COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-02
BLDG-198615-2026,BLDC-001623-2024,Permit,BSD-Framing and Rough In's,318 PARK AVE COL MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-02
ACI-198649-2026,BLDC-001955-2026,Permit,BSD-Above Ceiling Inspection,3700 MONTEREY DR STE A COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-06-02
EROS-198726-2026,BLDC-001979-2024,Permit,BSD-Erosion Control Measures,5400 SINCLAIR RD COLUMBIA MO 65203,"Allen, Cody",10:17 AM,10:17 AM,,Partial Pass Permit Inspection,0,2026-06-02
FGAS-198641-2026,BLDC-002056-2026,Permit,BSD-Fuel Gas Tag,1725 PARIS RD COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-02
BLDG-198642-2026,BLDC-002056-2026,Permit,BSD-Framing and Rough In's,1725 PARIS RD COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-02
BLDG-198733-2026,BLDC-004423-2024,Permit,BSD-Framing and Rough In's,4105 LEDGER DR COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-02
FLT-198735-2026,BLDC-006405-2025,Permit,BSD-Lighting Controls Functional Testing,725 SCOTT BLVD STE 103 COL MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-02
SITE-198716-2026,BLDR-000225-2026,Permit,BSD-Sidewalk (Residential),4608 CHAMBERS BAY DR COL MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-02
SITE-198722-2026,BLDR-000668-2026,Permit,BSD-Sidewalk (Residential),1008 BROCKTON DR COL MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-02
SITE-198748-2026,BLDR-001092-2026,Permit,BSD-Driveway (Residential),5209 STORMY DR COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-02
SITE-198747-2026,BLDR-001092-2026,Permit,BSD-Sidewalk (Residential),5209 STORMY DR COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-02
FGAS-198628-2026,BLDR-001203-2026,Permit,BSD-Fuel Gas Tag,3209 WESTCREEK CIR COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-02
ELEC-198626-2026,BLDR-001203-2026,Permit,BSD-Electrical Tag,3209 WESTCREEK CIR COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Cancelled ,0,2026-06-02
BLDG-198625-2026,BLDR-001203-2026,Permit,BSD-Framing and Rough In's,3209 WESTCREEK CIR COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-06-02
