View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLDG-195123-2026,BLDC-000935-2025,Permit,BSD-Insulation,4170 BETHEL ST COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,12:00 AM,,Partial Pass Permit Inspection,0,2026-04-17
ACI-195114-2026,BLDC-001637-2024,Permit,BSD-Above Ceiling Inspection,1751 W ASH ST   COLUMBIA MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Cancelled ,0,2026-04-17
FIRE-FA-195137-2026,BLDC-001979-2024,Permit,Fire - Alarm Acceptance Testing,5400 SINCLAIR RD COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-04-17
FFNL-195138-2026,BLDC-001979-2024,Permit,Fire Final (Building),5400 SINCLAIR RD COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-04-17
PLMB-195179-2026,BLDC-003471-2025,Permit,BSD-Plumbing Groundwork,602 FAY ST STE 101 COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-17
ELEC-195045-2026,BLDC-004425-2024,Permit,BSD-Electrical Tag,4101 LEDGER DR COLUMBIA MO 65201,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-17
ACI-195121-2026,BLDC-005847-2024,Permit,BSD-Above Ceiling Inspection,1020 S EL CHAPARRAL AVE COL MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-17
BLDG-195113-2026,BLDR-000096-2026,Permit,BSD-Insulation,5743 ROYAL PLUM CT COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-04-17
BLDG-195115-2026,BLDR-000096-2026,Permit,BSD-Framing and Rough In's,5743 ROYAL PLUM CT COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Re-inspection required,0,2026-04-17
ELEC-195131-2026,BLDR-001092-2026,Permit,BSD-Electrical Tag,5209 STORMY DR COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-17
