View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-198167-2026,BL026174,Business License,BSD-Business License,208 HIGHVIEW AVE COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-27
FIRENEWBI-197381-2026,BL026218,Business License,Fire - NEW Business Inspection,2900 PARIS RD BLDG 2 COLUMBIA MO 65202,"Gilstrap, Christopher",02:00 PM,02:00 PM,,Construction Permit (Pass),0,2026-05-27
FIRENEWBI-197195-2026,BL026218,Business License,Fire - NEW Business Inspection,2900 PARIS RD BLDG 2 COLUMBIA MO 65202,"Gilstrap, Christopher",02:00 PM,02:00 PM,,Construction Permit (Pass),0,2026-05-27
BLBI-198245-2026,BL026257,Business License,BSD-Business License,4500 STELLAR DR COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-27
ELEC-198073-2026,BLDC-000884-2026,Permit,BSD-Electrical Tag,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-05-27
FLT-198207-2026,BLDC-000987-2026,Permit,BSD-Lighting Controls Functional Testing,2200 FORUM BLVD STE 107 COL MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-27
ELEC-198151-2026,BLDC-002550-2024,Permit,BSD-Electrical Groundwork,3361 E GANS RD COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-27
BLDG-198168-2026,BLDC-004423-2024,Permit,BSD-Insulation,4105 LEDGER DR COLUMBIA MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-27
ACI-198165-2026,BLDC-004424-2024,Permit,BSD-Above Ceiling Inspection,4109 LEDGER DR COLUMBIA MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-27
ELEC-198081-2026,BLDR-000196-2026,Permit,BSD-Electrical Groundwork,1116 WESTWINDS DR  ADU COLUMBIA MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-27
