View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-205870-2026,BL022878,Business License,BSD-Business License,1639 TIMBER CREEK DR COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-02
FIRENEWBI-205854-2026,BL026700,Business License,Fire - NEW Business Inspection,14 S SECOND ST   COLUMBIA MO 65203,"Wright, Colin",12:00 AM,12:00 AM,,Scheduled,0,2026-09-02
BLBI-205822-2026,BL026736,Business License,BSD-Business License,119 S SEVENTH ST COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-02
LCRT-205963-2026,BLDC-000935-2025,Permit,Exterior Lighting Compliance Certification,4170 BETHEL ST COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-02
FLT-205964-2026,BLDC-000935-2025,Permit,BSD-Lighting Controls Functional Testing,4170 BETHEL ST COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-02
BLDG-205955-2026,BLDC-001623-2024,Permit,BSD-Final (Building and Trades),318 PARK AVE COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-02
BLDG-205956-2026,BLDC-001624-2024,Permit,BSD-Final (Building and Trades),400 PARK AVE COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-02
BLDG-205858-2026,BLDC-001782-2026,Permit,BSD-Framing and Rough In's,2312 INDUSTRIAL DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-02
BLDG-205875-2026,BLDC-001916-2025,Permit,BSD-Footing,2203 WHITE GATE DR COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-09-02
BLDG-205947-2026,BLDC-002707-2026,Permit,BSD-Final (Building and Trades),210 ST JAMES ST STE D COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Re-inspection required,0,2026-09-02
BLDG-205990-2026,BLDC-002707-2026,Permit,BSD-Framing and Rough In's,210 ST JAMES ST STE D COLUMBIA MO 65201,"Tiffany, Andy",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-02
FFNL-206016-2026,BLDC-002707-2026,Permit,Fire Final (Building),210 ST JAMES ST STE D COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-02
