View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-198837-2026,BL026273,Business License,BSD-Business License,401 TURNER AVE APT 2608 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-03
BLBI-198852-2026,BL026279,Business License,BSD-Business License,2513 S OLD 63 STE 103 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-03
BLBI-198823-2026,BL026292,Business License,BSD-Business License,906 A ALY   COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-03
BLDG-198805-2026,BLDC-000987-2026,Permit,BSD-Final (Building and Trades),2200 FORUM BLVD STE 107 COL MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-03
ACI-198850-2026,BLDC-001955-2026,Permit,BSD-Above Ceiling Inspection,3700 MONTEREY DR STE A COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-03
BLDG-198737-2026,BLDC-002068-2026,Permit,BSD-Footing,2601 RANGE LINE ST STE 113 COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-06-03
ACI-198655-2026,BLDC-002228-2026,Permit,BSD-Above Ceiling Inspection,2910 TRIMBLE RD STE 103 COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-03
ELEC-198758-2026,BLDC-002365-2026,Permit,BSD-Electrical Groundwork,2300 BERNADETTE DR STE 434 COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-03
ACRT-198806-2026,BLDC-003596-2024,Permit,Accessible Route Certification,1304 BOWLING ST COLUMBIA MO 65201,"Brown, Daryl",06:14 AM,06:14 AM,,Passed Permit Inspection,0,2026-06-03
BLDG-198807-2026,BLDC-004423-2024,Permit,BSD-Framing and Rough In's,4105 LEDGER DR COLUMBIA MO 65201,"Tiffany, Andy",09:00 AM,09:00 AM,,Passed Permit Inspection,0,2026-06-03
ACI-198819-2026,BLDC-004424-2024,Permit,BSD-Above Ceiling Inspection,4109 LEDGER DR COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-03
BLDG-198795-2026,BLDC-006283-2025,Permit,BSD-Framing and Rough In's,3501 ENDEAVOR AVE COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-06-03
SITE-198849-2026,BLDR-000225-2026,Permit,BSD-Sidewalk (Residential),4608 CHAMBERS BAY DR COL MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-06-03
