View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-204871-2026,BL026319,Business License,BSD-Business License,16 E CLARKSON RD APT A COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-19
BLBI-204834-2026,BL026668,Business License,BSD-Business License,1000 W NIFONG BLVD STE 2-210 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-19
BLBI-204880-2026,BL026674,Business License,BSD-Business License,217 N STADIUM BLVD   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-19
ACRT-204815-2026,BLDC-001621-2024,Permit,Accessible Route Certification,312 PARK AVE COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-19
FFNL-204936-2026,BLDC-003106-2026,Permit,Fire Final (Building),2101 W BROADWAY STE D COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-08-19
BLDG-204857-2026,BLDC-003106-2026,Permit,BSD-Final (Building and Trades),2101 W BROADWAY STE D COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-19
BLDG-204923-2026,BLDC-003291-2026,Permit,BSD-Final (Building and Trades),206 S COLLEGE AVE COLUMBIA MO 65201,"Hombs, Josh",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-19
PLMB-204849-2026,BLDC-003362-2026,Permit,BSD-Plumbing Groundwork,5400 PARIS RD COL MO 65202,"Hazlett, Harlan",10:12 AM,10:12 AM,,Partial Pass Permit Inspection,0,2026-08-19
BLDG-204782-2026,BLDC-003362-2026,Permit,BSD-Framing and Rough In's,5400 PARIS RD COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-08-19
FFNL-204939-2026,BLDC-003462-2026,Permit,Fire Final (Building),1201 AMERICAN PKWY COL MO 65202,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-08-19
