View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
ACRT-200110-2026,BLDC-001628-2024,Permit,Accessible Route Certification,500 PARK AVE COLUMBIA MO 65201,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-22
BLDG-200229-2026,BLDC-001628-2024,Permit,BSD-Final (Building and Trades),500 PARK AVE COLUMBIA MO 65201,"Hazlett, Harlan",12:00 AM,12:00 AM,,Re-inspection required,0,2026-06-22
ECC-200113-2026,BLDC-001628-2024,Permit,BSD-Energy Compliance Certification,500 PARK AVE COLUMBIA MO 65201,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-22
FSIR-200225-2026,BLDC-001628-2024,Permit,Final Special Inspection Report,500 PARK AVE COLUMBIA MO 65201,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-22
BLDG-200116-2026,BLDC-001630-2024,Permit,BSD-Framing and Rough In's,508 PARK AVE COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-22
FIRE-PIPE-200260-2026,BLDC-001630-2024,Permit,Fire - Sprinkler System Piping Inspection,508 PARK AVE COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-22
FIRE-PIPE-200259-2026,BLDC-001630-2024,Permit,Fire - Sprinkler System Piping Inspection,508 PARK AVE COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-06-22
SITE-200000-2026,BLDC-002012-2025,Permit,BSD-Yard Final (Commercial),4501 STELLAR DR COL MO 65201,"Allen, Cody",07:00 AM,01:00 PM,,Passed Permit Inspection,0,2026-06-22
ACI-200075-2026,BLDC-002365-2026,Permit,BSD-Above Ceiling Inspection,2300 BERNADETTE DR STE 434 COL MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-06-22
BLDG-200123-2026,BLDC-002681-2026,Permit,BSD-Final (Building and Trades),904 ELM ST STE 208 COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-22
