View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
FIRENEWBI-195266-2026,BL025753,Business License,Fire - NEW Business Inspection,4500 STELLAR DR STE 100 COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Scheduled,0,2026-04-23
BLBI-195509-2026,BL026066,Business License,BSD-Business License,323 N WILLIAM ST   COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-23
BLBI-195335-2026,BL026092,Business License,BSD-Business License,119 S SEVENTH ST COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-23
FFNL-195585-2026,BLDC-000180-2026,Permit,Fire Final (Building),725 SCOTT BLVD STE 102 COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-04-23
FFNL-195549-2026,BLDC-000180-2026,Permit,Fire Final (Building),725 SCOTT BLVD STE 102 COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Re-inspection required,0,2026-04-23
ELEC-195548-2026,BLDC-000884-2026,Permit,BSD-Electrical Groundwork,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-04-23
BLDG-195314-2026,BLDC-002228-2026,Permit,BSD-Framing and Rough In's,2910 TRIMBLE RD STE 103 COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-23
FIRE-FA-195587-2026,BLDC-004425-2024,Permit,Fire - Alarm Acceptance Testing,4101 LEDGER DR COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-04-23
FFNL-195597-2026,BLDC-004425-2024,Permit,Fire Final (Building),4101 LEDGER DR COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-04-23
FIRE-SFA-195586-2026,BLDC-004425-2024,Permit,Fire - Sprinkler Flow and Alarm Testing,4101 LEDGER DR COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-04-23
BLDG-195517-2026,BLDR-000996-2026,Permit,BSD-Insulation,5708 KESTREL LOOP COLUMBIA MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-23
ELEC-195521-2026,BLDR-000996-2026,Permit,BSD-Electrical Tag,5708 KESTREL LOOP COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-23
BLDG-195550-2026,BLDR-001603-2026,Permit,BSD-Framing and Rough In's,5301 MAKANA LN COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-23
BLDG-195551-2026,BLDR-001603-2026,Permit,BSD-Insulation,5301 MAKANA LN COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-23
BLDG-195534-2026,BLDR-001734-2026,Permit,BSD-Framing and Rough In's,3513 JAGGED LEAF DR COLUMBIA MO 65202,"Lichty, Curtis",10:27 AM,10:27 AM,,Passed Permit Inspection,0,2026-04-23
