View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-206529-2026,BL026022,Business License,BSD-Business License,3410 CLARK LN COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-11
BLBI-206588-2026,BL026662,Business License,BSD-Business License,2901 BRAY AVE COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-11
BLBI-206597-2026,BL026677,Business License,BSD-Business License,1306 E BROWN SCHOOL RD COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-11
FIRE-PIPE-206619-2026,BLDC-001294-2026,Permit,Fire - Sprinkler System Piping Inspection,1325 GRINDSTONE PLAZA DR STE 101 COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-09-11
FFNL-206618-2026,BLDC-001294-2026,Permit,Fire Final (Building),1325 GRINDSTONE PLAZA DR STE 101 COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-09-11
BLDG-206540-2026,BLDC-001506-2025,Permit,BSD-Final (Building and Trades),4604 STELLAR DR COL MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-11
FSIR-206539-2026,BLDC-001630-2024,Permit,Final Special Inspection Report,508 PARK AVE COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-11
BMP'S-206547-2026,BLDC-002418-2024,Permit,As Builts (BMP's),1201 INTERNATIONAL DR COL MO 65202,"Price, Bud",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-11
PLMB-206568-2026,BLDC-003325-2026,Permit,BSD-Plumbing Groundwork,2901 W BROADWAY STE 115 COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-11
FFNL-206620-2026,BLDC-005243-2026,Permit,Fire Final (Building),111 ORR ST COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-09-11
