View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-205653-2026,BL023845,Business License,BSD-Business License,1812 VANDIVER DR   COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-17
BLBI-206971-2026,BL025812,Business License,BSD-Business License,1206 EUGENIA ST   COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-17
BLBI-206918-2026,BL026540,Business License,BSD-Business License,1909 N Providence RD Columbia MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-17
BLBI-206777-2026,BL026727,Business License,BSD-Business License,304 S NINTH ST STE 101 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-17
BLBI-206974-2026,BL026805,Business License,BSD-Business License,906 W WORLEY ST COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-09-17
BLDG-206993-2026,BLDC-000884-2026,Permit,BSD-Framing and Rough In's,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Hazlett, Harlan",12:00 AM,12:00 AM,,Partial Pass Permit Inspection,0,2026-09-17
FSIR-206953-2026,BLDC-002126-2026,Permit,Final Special Inspection Report,201 N STADIUM BLVD STE 105 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-17
FSIR-206954-2026,BLDC-003066-2026,Permit,Final Special Inspection Report,201 N STADIUM BLVD STE 105 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-17
PLMB-206929-2026,BLDC-003362-2026,Permit,BSD-Plumbing Groundwork,5400 PARIS RD COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-09-17
FFNL-207010-2026,BLDC-003462-2026,Permit,Fire Final (Building),1201 AMERICAN PKWY COL MO 65202,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-09-17
FIRE-PIPE-207008-2026,BLDC-003462-2026,Permit,Fire - Sprinkler System Piping Inspection,1201 AMERICAN PKWY COL MO 65202,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Partial Pass Permit Inspection,0,2026-09-17
FIRE-PIPE-207009-2026,BLDC-003462-2026,Permit,Fire - Sprinkler System Piping Inspection,1201 AMERICAN PKWY COL MO 65202,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-09-17
ELEC-206965-2026,BLDC-003627-2026,Permit,BSD-Electrical Tag,2520 RESTAURANT ROW COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-17
BLDG-206952-2026,BLDC-004064-2024,Permit,BSD-Insulation,3100 KEENE CT COL MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-09-17
BLDG-206950-2026,BLDC-004715-2026,Permit,BSD-Footing,1410 FORUM BLVD COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-09-17
MECH-206987-2026,BLDC-004910-2026,Permit,BSD-Mechanical Grease Duct/Hood,3401 BUTTONWOOD DR STE 101 COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-09-17
PLMB-206967-2026,BLDC-006284-2025,Permit,BSD-Plumbing Groundwork,3510 ENDEAVOR AVE COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-09-17
BLDG-206975-2026,BLDR-001410-2026,Permit,BSD-Residential Final (Building and Trades),7500 FILLINGHAM CT COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-09-17
BLDG-206956-2026,BLDR-002453-2026,Permit,BSD-Residential Final (Building and Trades),3712 ROXIE CT COL MO 65202,"Hombs, Josh",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-09-17
