View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
FIRENEWBI-202824-2026,BL026441,Business License,Fire - NEW Business Inspection,502 COOPER DRIVE NORTH   COLUMBIA MO 65201,"Wright, Colin",12:00 AM,12:00 AM,,Fire - Passed Inspection,0,2026-07-26
BLBI-202823-2026,BL026441,Business License,BSD-Business License,502 COOPER DRIVE NORTH   COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-26
FIRENEWBI-202733-2026,BL026541,Business License,Fire - NEW Business Inspection,504 BIG BEAR BLVD STE A COLUMBIA MO 65202,"Wright, Colin",12:00 AM,12:00 AM,,Fire - Passed Inspection,0,2026-07-26
FIRENEWBI-202743-2026,BL026559,Business License,Fire - NEW Business Inspection,2102 E BUSINESS LOOP 70   COLUMBIA MO 65201,"Wright, Colin",12:00 AM,12:00 AM,,Fire - Passed Inspection,0,2026-07-26
BLBI-202742-2026,BL026559,Business License,BSD-Business License,2102 E BUSINESS LOOP 70   COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-26
ELEC-202863-2026,BLDC-001626-2024,Permit,BSD-Electrical Tag,408 PARK AVE COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-07-26
FFNL-202865-2026,BLDC-001955-2026,Permit,Fire Final (Building),3700 MONTEREY DR STE A COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-07-26
FIRE-FA-202866-2026,BLDC-001955-2026,Permit,Fire - Alarm Acceptance Testing,3700 MONTEREY DR STE A COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Re-inspection required,0,2026-07-26
PLMB-202846-2026,BLDC-002297-2026,Permit,BSD-Plumbing Sewer Lateral,1101 PEBBLES PKWY COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-26
FIRE-FA-202867-2026,BLDC-002365-2026,Permit,Fire - Alarm Acceptance Testing,2300 BERNADETTE DR STE 434 COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-07-26
ELEC-202873-2026,BLDC-003106-2026,Permit,BSD-Electrical Tag,2101 W BROADWAY STE D COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-26
BLDG-202842-2026,BLDC-003471-2025,Permit,BSD-Framing and Rough In's,602 FAY ST STE 101 COL MO 65201,"Hombs, Josh",12:00 AM,12:00 AM,,Re-inspection required (with fee),0,2026-07-26
ELEC-202841-2026,BLDC-004064-2024,Permit,BSD-Electrical Pool Bonding,3100 KEENE CT COL MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-26
BLDG-202837-2026,BLDC-004192-2022,Permit,BSD-Final (Building and Trades),2500 E BUSINESS LOOP 70 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Completed,0,2026-07-26
BLDG-202796-2026,BLDR-001202-2026,Permit,BSD-Residential Final (Building and Trades),6508 BURNHILL DR COL MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Re-inspection required,0,2026-07-26
BLDG-202839-2026,BLDR-001815-2026,Permit,BSD-Residential Final (Building and Trades),3116 POMPEY DR COLUMBIA MO 65202,"Hombs, Josh",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-07-26
BLDG-202860-2026,BLDR-002248-2026,Permit,BSD-Framing and Rough In's,4608 COPPERSTONE CT COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-07-26
BLDG-202869-2026,BLDR-002730-2026,Permit,BSD-Insulation,3004 RIVINGTON DR COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-26
BLDG-202864-2026,BLDR-003164-2025,Permit,BSD-Framing and Rough In's,115 BINGHAM RD COLUMBIA MO 65203,"Hazlett, Harlan",10:01 AM,10:01 AM,,Re-inspection required (with fee),0,2026-07-26
BLDG-202844-2026,BLDR-003200-2025,Permit,BSD-Framing and Rough In's,115 BINGHAM RD COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-26
FGAS-202848-2026,BLDR-004411-2026,Permit,BSD-Fuel Gas Pressure,3806 AMARYLLIS CT COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-26
FGAS-202849-2026,BLDR-004411-2026,Permit,BSD-Fuel Gas Tag,3806 AMARYLLIS CT COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-26
BLDG-202703-2026,BLDR-005009-2026,Permit,BSD-Framing and Rough In's,202 S GLENWOOD AVE COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-07-26
BLDG-202792-2026,BLDR-005091-2026,Permit,BSD-Framing and Rough In's,412 LASALLE PL COL MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-26
DECK-202838-2026,DECK-003505-2026,Permit,BSD-Deck Only Final,1306 OLD HAWTHORNE DRIVE WEST COL MO 65201,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-07-26
DECK-202850-2026,DECK-004915-2026,Permit,BSD-Deck Only Final,4307 GLEN EAGLE DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Cancelled ,0,2026-07-26
ELEC-202871-2026,ELEC-005145-2026,Permit,BSD-Electrical Rough In,2901 BRAY AVE COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-07-26
ELEC-202789-2026,ELEC-005219-2026,Permit,BSD-Electrical Tag,2207 OAKWOOD DR APT 1 COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-07-26
SITE-203174-2026,LDST-001297-2024,Permit,BSD-Street/Paving,1501 BALLENGER LN COL MO 65202,"Price, Bud",12:00 AM,12:00 AM,,Partial Pass Permit Inspection,0,2026-07-26
MECH-202861-2026,MECH-005207-2026,Permit,BSD-Mechanical Final,4729 BRANDON WOODS ST COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-26
MECH-202855-2026,MECH-005223-2026,Permit,BSD-Mechanical Final,2608 PARIS RD COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-26
