View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
FIRENEWBI-200648-2026,BL005636,Business License,Fire - NEW Business Inspection,3609 MOJAVE CT STE E COLUMBIA MO 65202,"Gilstrap, Christopher",12:00 AM,12:00 AM,,Scheduled,0,2026-06-29
FIRENEWBI-200464-2026,BL005974,Business License,Fire - NEW Business Inspection,4009 FRONTGATE DR   COLUMBIA MO 65203,"Gilstrap, Christopher",12:00 AM,12:00 AM,,Fire - Passed Inspection,0,2026-06-29
FIRENEWBI-199121-2026,BL026266,Business License,Fire - NEW Business Inspection,308 S NINTH ST STE 103 COLUMBIA MO 65201,"Gilstrap, Christopher",12:00 AM,12:00 AM,,Fire - Passed Inspection,0,2026-06-29
FFNL-200823-2026,BLDC-000519-2026,Permit,Fire Final (Building),1402 HATHMAN PL STE 100 COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-29
BLDG-200666-2026,BLDC-000935-2025,Permit,BSD-Framing and Rough In's,4170 BETHEL ST COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-29
SITE-200871-2026,BLDC-001342-2023,Permit,BSD-Yard Final (Commercial),5804 BULL RUN DR COLUMBIA MO 65201,"Nunley, Louis",01:56 PM,01:56 PM,,Passed Permit Inspection,0,2026-06-29
BMP'S-200873-2026,BLDC-001342-2023,Permit,As Builts (BMP's),5804 BULL RUN DR COLUMBIA MO 65201,"Nunley, Louis",01:57 PM,01:57 PM,,Passed Permit Inspection,0,2026-06-29
SITE-200872-2026,BLDC-001342-2023,Permit,BSD-Driveway (Commercial),5804 BULL RUN DR COLUMBIA MO 65201,"Nunley, Louis",01:57 PM,01:57 PM,,Passed Permit Inspection,0,2026-06-29
SITE-200870-2026,BLDC-001342-2023,Permit,BSD-Sidewalk (Commercial),5804 BULL RUN DR COLUMBIA MO 65201,"Nunley, Louis",01:56 PM,01:56 PM,,Passed Permit Inspection,0,2026-06-29
BLDG-200834-2026,BLDC-001773-2026,Permit,BSD-Insulation,205 E NIFONG BLVD STE 200 COL MO 65203,"Brown, Daryl",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-06-29
BLDG-200766-2026,BLDC-001801-2026,Permit,BSD-Framing and Rough In's,2400 CRABAPPLE LN COLUMBIA MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-29
BLDG-200740-2026,BLDC-001869-2026,Permit,BSD-Footing,3900 MOJAVE CT COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-06-29
ELEC-200809-2026,BLDC-002068-2026,Permit,BSD-Electrical Groundwork,2601 RANGE LINE ST STE 113 COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-29
BLDG-200787-2026,BLDC-002068-2026,Permit,BSD-Footing,2601 RANGE LINE ST STE 113 COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-29
FIRE-SFA-200820-2026,BLDC-002177-2026,Permit,Fire - Sprinkler Flow and Alarm Testing,6033 N MASONIC DR COL MO 65202,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-29
FFNL-200819-2026,BLDC-002177-2026,Permit,Fire Final (Building),6033 N MASONIC DR COL MO 65202,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-06-29
BLDG-200827-2026,BLDC-002681-2026,Permit,BSD-Final (Building and Trades),904 ELM ST STE 208 COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-29
ELEC-200734-2026,BLDC-004064-2024,Permit,BSD-Electrical Pool Bonding,3100 KEENE CT COL MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-06-29
BLDG-200788-2026,BLDC-006210-2025,Permit,BSD-Framing and Rough In's,110 E WORLEY ST COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-06-29
ELEC-200791-2026,BLDC-006210-2025,Permit,BSD-Electrical Tag,110 E WORLEY ST COL MO 65203,"Brown, Daryl",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-29
PLMB-200813-2026,BLDR-000280-2026,Permit,BSD-Plumbing Sewer Lateral,4601 RIA ST COLUMBIA MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-29
PLMB-200815-2026,BLDR-000281-2026,Permit,BSD-Plumbing Sewer Lateral,4603 RIA ST COLUMBIA MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-29
SITE-200726-2026,BLDR-000618-2026,Permit,BSD-Yard Final (Residential),3517 JAGGED LEAF DR COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-29
ELEC-200745-2026,BLDR-001182-2026,Permit,BSD-Electrical Tag,4105 UMBRIA CT COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Cancelled ,0,2026-06-29
ELEC-200747-2026,BLDR-001183-2026,Permit,BSD-Electrical Tag,4101 UMBRIA CT COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Cancelled ,0,2026-06-29
BLDG-200786-2026,BLDR-001706-2026,Permit,BSD-Framing and Rough In's,305 ASH DOWN DR COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-29
BLDG-200785-2026,BLDR-001706-2026,Permit,BSD-Insulation,305 ASH DOWN DR COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-29
BLDG-200771-2026,BLDR-002522-2026,Permit,BSD-Footing,5225 ATHENA DR COLUMBIA MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-29
PLMB-200808-2026,BLDR-003841-2026,Permit,BSD-Plumbing Sewer Lateral,5105 HATTERAS DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-29
BLDG-200798-2026,BLDR-004193-2026,Permit,BSD-Insulation,1405 TORREY PINES DR COL MO 65203,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-29
BLDG-200805-2026,BLDR-004375-2026,Permit,BSD-Insulation,4809 ANNANDALE CT COL MO 65203,"Hombs, Josh",09:36 AM,09:36 AM,,Passed Permit Inspection,0,2026-06-29
BLDG-200742-2026,BLDR-004375-2026,Permit,BSD-Framing and Rough In's,4809 ANNANDALE CT COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-29
BLDG-200800-2026,BLDR-004668-2026,Permit,BSD-Framing and Rough In's,1400 SADDLE BAG CT COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-29
200783-2026,BSDM-007545-2026,Professional License,BSD-Professional License,2725 E Monroe TER E Springfield MO 65802,"Hazlett, Harlan",08:05 AM,08:05 AM,,More Information Required,0,2026-06-29
200886-2026,BSDM-007545-2026,Professional License,BSD-Professional License,2725 E Monroe TER E Springfield MO 65802,"Brown, Daryl",02:46 PM,02:46 PM,,Passed Professional License,0,2026-06-29
DECK-200737-2026,DECK-002901-2026,Permit,BSD-Deck Only Final,4905 STEEPLECHASE DR COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-29
BLDG-200797-2026,DECK-003776-2026,Permit,BSD-Framing and Rough In's,2405 RAINIER CT COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-29
ELEC-200769-2026,ELEC-002961-2026,Permit,BSD-Electrical Tag,503 E NIFONG BLVD STE H COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-29
SITE-200796-2026,LDST-004045-2023,Permit,BSD-Street/Paving,,"Allen, Cody",08:24 AM,08:24 AM,,Partial Pass Permit Inspection,0,2026-06-29
