View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-204191-2026,BL026651,Business License,BSD-Business License,601 W BUSINESS LOOP 70   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-18
BLBI-204700-2026,BL026663,Business License,BSD-Business License,2804 FORUM BLVD STE 2 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-18
ELEC-204714-2026,BLDC-000884-2026,Permit,BSD-Electrical Groundwork,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-08-18
BLDG-204686-2026,BLDC-003066-2026,Permit,BSD-Framing and Rough In's,201 N STADIUM BLVD STE 105 COLUMBIA MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-08-18
BLDG-204614-2026,BLDC-003104-2026,Permit,BSD-Final (Building and Trades),1104 N PROVIDENCE RD COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-18
BLDG-204684-2026,BLDC-003106-2026,Permit,BSD-Final (Building and Trades),2101 W BROADWAY STE D COLUMBIA MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-08-18
BLDG-204727-2026,BLDC-003106-2026,Permit,BSD-Final (Building and Trades),2101 W BROADWAY STE D COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Cancelled ,0,2026-08-18
FFNL-200109-2026,BLDC-003291-2026,Permit,Fire Final (Building),206 S COLLEGE AVE COLUMBIA MO 65201,"McGruder, Shawn",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-18
BLDG-204726-2026,BLDC-003291-2026,Permit,BSD-Final (Building and Trades),206 S COLLEGE AVE COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-08-18
ACRT-204704-2026,BLDC-004423-2024,Permit,Accessible Route Certification,4105 LEDGER DR COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-18
BLDG-204728-2026,BLDC-004433-2024,Permit,BSD-Framing and Rough In's,4107 LEDGER DR COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-18
BLDG-204771-2026,BLDC-004433-2024,Permit,BSD-Insulation,4107 LEDGER DR COLUMBIA MO 65201,"Hombs, Josh",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-18
ELEC-204708-2026,BLDC-004766-2025,Permit,BSD-Electrical Groundwork,2529 N STADIUM BLVD COL MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-18
SITE-204778-2026,BLDR-000995-2026,Permit,BSD-Yard Final (Residential),201 ASH DOWN DR COLUMBIA MO 65201,"Nunley, Louis",02:58 PM,02:58 PM,,Partial Pass Permit Inspection,0,2026-08-18
BLDG-204731-2026,BLDR-001422-2026,Permit,BSD-Footing,2812 MEXICO GRAVEL RD COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-18
SITE-204679-2026,BLDR-001701-2026,Permit,BSD-Driveway (Residential),801 BROCKTON DR COLUMBIA MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-18
BLDG-204740-2026,BLDR-002974-2026,Permit,BSD-Residential Final (Building and Trades),2832 EMERY DR COL MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-18
BLDG-204741-2026,BLDR-003008-2026,Permit,BSD-Residential Final (Building and Trades),2828 EMERY DR COL MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-08-18
BLDG-204712-2026,BLDR-003476-2026,Permit,BSD-Insulation,3304 WOODDALE LN COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-18
PLMB-204729-2026,BLDR-003949-2026,Permit,BSD-Plumbing Sewer Lateral,4405 ROYAL COUNTY RD COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-18
