View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-194809-2026,BL026009,Business License,BSD-Business License,1801 PARKADE BLVD COLUMBIA MO 65202,"Hazlett, Harlan",12:00 AM,12:00 AM,,Re-inspection,0,2026-04-13
FIRENEWBI-194840-2026,BL026036,Business License,Fire - NEW Business Inspection,508 E LIBERTY LN  C ASHLAND MO 65010,"Gilstrap, Christopher",12:00 AM,12:00 AM,,Scheduled,0,2026-04-13
BLBI-194806-2026,BL026042,Business License,BSD-Business License,3807 OAKLAND GRAVEL RD COLUMBIA MO 65202,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Business License,0,2026-04-13
BLDG-194760-2026,BLDC-000935-2025,Permit,BSD-Framing and Rough In's,4170 BETHEL ST COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-04-13
BLDG-194781-2026,BLDC-001628-2024,Permit,BSD-Framing and Rough In's,500 PARK AVE COLUMBIA MO 65201,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-13
ELEC-194780-2026,BLDC-001628-2024,Permit,BSD-Electrical Tag,500 PARK AVE COLUMBIA MO 65201,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required,0,2026-04-13
ELEC-194847-2026,BLDC-001628-2024,Permit,BSD-Electrical Tag,500 PARK AVE COLUMBIA MO 65201,"Lichty, Curtis",12:13 PM,12:13 PM,,Passed Permit Inspection,0,2026-04-13
FIRE-PIPE-194834-2026,BLDC-001637-2024,Permit,Fire - Sprinkler System Piping Inspection,1751 W ASH ST   COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-04-13
BLDG-194791-2026,BLDC-001873-2026,Permit,BSD-Insulation,2105 W WORLEY ST COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-13
FFNL-194820-2026,BLDC-001976-2026,Permit,Fire Final (Building),1020 E WALNUT ST STE 100 COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-13
EROS-194862-2026,BLDC-002030-2023,Permit,BSD-Erosion Control Measures,4251 PHILIPS FARM RD COL MO 65201,"Nunley, Louis",01:24 PM,01:24 PM,,Requested,0,2026-04-13
BLDG-194828-2026,BLDR-000179-2026,Permit,BSD-Residential Final (Building and Trades),5213 STORMY DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-13
BLDG-194829-2026,BLDR-000272-2026,Permit,BSD-Residential Final (Building and Trades),5301 STORMY DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-13
BLDG-194830-2026,BLDR-000273-2026,Permit,BSD-Residential Final (Building and Trades),5305 STORMY DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-13
SITE-194817-2026,BLDR-001093-2026,Permit,BSD-Sidewalk (Residential),5309 STORMY DR COLUMBIA MO 65203,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-13
SITE-194818-2026,BLDR-001093-2026,Permit,BSD-Driveway (Residential),5309 STORMY DR COLUMBIA MO 65203,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-13
FGAS-194772-2026,BLDR-001249-2026,Permit,BSD-Fuel Gas Tag,2806 MISTY FLOWER DR COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-13
ELEC-194775-2026,BLDR-001249-2026,Permit,BSD-Electrical Tag,2806 MISTY FLOWER DR COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-04-13
FGAS-194773-2026,BLDR-001249-2026,Permit,BSD-Fuel Gas Pressure,2806 MISTY FLOWER DR COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-13
BLDG-194774-2026,BLDR-001249-2026,Permit,BSD-Framing and Rough In's,2806 MISTY FLOWER DR COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-13
BLDG-194784-2026,BLDR-001624-2026,Permit,BSD-Insulation,2809 MISTY FLOWER DR COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-13
ELEC-194815-2026,BLDR-001624-2026,Permit,BSD-Electrical Tag,2809 MISTY FLOWER DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-13
BLDG-194812-2026,BLDR-001815-2026,Permit,BSD-Framing and Rough In's,3116 POMPEY DR COLUMBIA MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-04-13
ELEC-194811-2026,BLDR-001815-2026,Permit,BSD-Electrical Tag,3116 POMPEY DR COLUMBIA MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-13
SITE-194845-2026,BLDR-002213-2025,Permit,BSD-Driveway (Residential),4605 COPPERSTONE CT   COLUMBIA MO 65203,"Nunley, Louis",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-04-13
BLDG-194754-2026,BLDR-002350-2026,Permit,BSD-Footing,2744 EASLEY CABIN CIR COL MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-13
FGAS-194792-2026,BLDR-004579-2025,Permit,BSD-Fuel Gas Pressure,3209 GREEN RIDGE RD APT A COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-13
FGAS-194793-2026,BLDR-004579-2025,Permit,BSD-Fuel Gas Tag,3209 GREEN RIDGE RD APT A COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-13
BLDG-194787-2026,BLDR-005535-2025,Permit,BSD-Residential Final (Building and Trades),4309 ZOE LN COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Cancelled ,0,2026-04-13
BLDG-194821-2026,BLDR-005535-2025,Permit,BSD-Residential Final (Building and Trades),4309 ZOE LN COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-04-13
BLDG-194816-2026,BLDR-006147-2025,Permit,BSD-Framing and Rough In's,5010 CITY HILL CT COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-04-13
ELEC-194799-2026,ELEC-003202-2026,Permit,BSD-Electrical Tag,1308 ANTHONY ST COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-13
SITE-194844-2026,LDST-000726-2025,Permit,BSD-Sidewalk (Residential),2899 CREASY SPRINGS RD COL MO 65202,"Price, Bud",11:56 AM,11:56 AM,,Partial Pass Permit Inspection,0,2026-04-13
EROS-194861-2026,LDST-002552-2026,Permit,BSD-Erosion Control Measures,4599 SINCLAIR RD LAND COLUMBIA MO 65203,"Nunley, Louis",01:22 PM,01:22 PM,,Partial Pass Permit Inspection,0,2026-04-13
EROS-194863-2026,LDST-005320-2025,Permit,BSD-Erosion Control Measures,499 SCOTT BLVD LAND COLUMBIA MO 65203,"Nunley, Louis",01:24 PM,01:24 PM,,Requested,0,2026-04-13
EROS-194823-2026,LDST-005343-2024,Permit,BSD-Erosion Control Measures,4804 JOHN GARRY DR COL MO 65203,"Nunley, Louis",10:37 AM,10:37 AM,,Partial Pass Permit Inspection,0,2026-04-13
EROS-194822-2026,LDST-006105-2024,Permit,BSD-Erosion Control Measures,,"Nunley, Louis",10:36 AM,10:36 AM,,Partial Pass Permit Inspection,0,2026-04-13
EROS-194860-2026,LDST-006105-2024,Permit,BSD-Erosion Control Measures,,"Nunley, Louis",01:17 PM,01:17 PM,,Partial Pass Permit Inspection,0,2026-04-13
MECH-194689-2026,MECH-003162-2026,Permit,BSD-Mechanical Final,4000 S MAPLE BLUFF DR COL MO 65203,"Tiffany, Andy",12:00 PM,12:00 PM,,Passed Permit Inspection,0,2026-04-13
ONSHNI-193844-2026,OHN-053967-2025,Code Case,ONS - Health Nuisance Inspection,1108 COATS ST COLUMBIA MO 65201,"Perkins, Marsha",12:24 PM,12:24 PM,,Scheduled,0,2026-04-13
ONSHNI-192499-2026,OHN-056515-2026,Code Case,ONS - Health Nuisance Inspection,1413 STONE ST COLUMBIA MO 65201,"Perkins, Marsha",11:19 AM,11:19 AM,,Scheduled,0,2026-04-13
ONSHNI-192767-2026,OHN-056595-2026,Code Case,ONS - Health Nuisance Inspection,3016 MEXICO GRAVEL RD COLUMBIA MO 65202,"McClintic, Jason",01:52 PM,01:52 PM,,Scheduled,0,2026-04-13
ONSHNI-192882-2026,OHN-056619-2026,Code Case,ONS - Health Nuisance Inspection,401 S COLLEGE AVE COLUMBIA MO 65201,"Perkins, Marsha",12:11 PM,12:11 PM,,Passed Code Inspection,0,2026-04-13
ONSHNI-194348-2026,OHN-056874-2026,Code Case,ONS - Health Nuisance Inspection,1517 ROSS ST COLUMBIA MO 65201,"Perkins, Marsha",12:46 PM,12:46 PM,,Passed Code Inspection,0,2026-04-13
ONSHNI-194050-2026,OHN-056998-2026,Code Case,ONS - Health Nuisance Inspection,1503 WILSON AVE COLUMBIA MO 65201,"Perkins, Marsha",01:50 PM,01:50 PM,,Scheduled,0,2026-04-13
ONSHNI-194055-2026,OHN-056999-2026,Code Case,ONS - Health Nuisance Inspection,1602 PARIS RD COLUMBIA MO 65201,"Perkins, Marsha",02:15 PM,02:15 PM,,Scheduled,0,2026-04-13
ONSHNI-194057-2026,OHN-057000-2026,Code Case,ONS - Health Nuisance Inspection,401 MELBOURNE ST COLUMBIA MO 65201,"Perkins, Marsha",02:20 PM,02:20 PM,,Scheduled,0,2026-04-13
ONSHNI-194146-2026,OHN-057014-2026,Code Case,ONS - Health Nuisance Inspection,708 N FOURTH ST COLUMBIA MO 65201,"Perkins, Marsha",02:25 PM,02:25 PM,,Scheduled,0,2026-04-13
ONSHNI-194148-2026,OHN-057016-2026,Code Case,ONS - Health Nuisance Inspection,700 N PROVIDENCE RD COLUMBIA MO 65203,"Perkins, Marsha",02:28 PM,02:28 PM,,Scheduled,0,2026-04-13
ONSHNI-194150-2026,OHN-057017-2026,Code Case,ONS - Health Nuisance Inspection,714 N SEVENTH ST COLUMBIA MO 65201,"Perkins, Marsha",02:33 PM,02:33 PM,,Scheduled,0,2026-04-13
ONSHNI-194152-2026,OHN-057018-2026,Code Case,ONS - Health Nuisance Inspection,5806 VERO WAY COLUMBIA MO 65201,"Perkins, Marsha",02:36 PM,02:36 PM,,Scheduled,0,2026-04-13
ONSHNI-194338-2026,OHN-057079-2026,Code Case,ONS - Health Nuisance Inspection,407 S WILLIAM ST COLUMBIA MO 65201,"Perkins, Marsha",11:57 AM,11:57 AM,,Scheduled,0,2026-04-13
ONSHNI-194361-2026,OHN-057084-2026,Code Case,ONS - Health Nuisance Inspection,805 WASHINGTON AVE COLUMBIA MO 65201,"Perkins, Marsha",01:04 PM,01:04 PM,,Scheduled,0,2026-04-13
ONSHNI-194827-2026,OHN-057108-2026,Code Case,ONS - Health Nuisance Inspection,3310 OAKLAND GRAVEL RD   COLUMBIA MO 65202,"McClintic, Jason",10:47 AM,10:47 AM,,Passed Code Inspection,0,2026-04-13
ONSHNI-194758-2026,OHN-057188-2026,Code Case,ONS - Health Nuisance Inspection,2007 GARNET DR COLUMBIA MO 65202,"McClintic, Jason",11:53 AM,11:53 AM,,Scheduled,0,2026-04-13
1STINSP-194831-2026,OHN-057232-2026,Code Case,ONS - Initial Inspection,301 ROGERS ST COLUMBIA MO 65201,"Perkins, Marsha",11:04 AM,11:04 AM,,Passed Code Inspection,0,2026-04-13
1STINSP-194832-2026,OHN-057234-2026,Code Case,ONS - Initial Inspection,301 ROGERS ST COLUMBIA MO 65201,"Perkins, Marsha",11:13 AM,11:13 AM,,In Violation,0,2026-04-13
1STINSP-194854-2026,OHN-057242-2026,Code Case,ONS - Initial Inspection,305 ROGERS ST COLUMBIA MO 65201,"Perkins, Marsha",12:39 PM,12:39 PM,,In Violation,0,2026-04-13
1STINSP-194878-2026,OHN-057249-2026,Code Case,ONS - Initial Inspection,3201 RAVELLO DR COLUMBIA MO 65202,"McClintic, Jason",02:56 PM,02:56 PM,,In Violation,0,2026-04-13
ONSHNI-191507-2026,OIEN-056211-2026,Code Case,ONS - Health Nuisance Inspection,1508 N PROVIDENCE RD COLUMBIA MO 65203,"Perkins, Marsha",11:59 AM,11:59 AM,,In Violation,0,2026-04-13
1STINSP-194825-2026,OLM-057230-2026,Code Case,ONS - Initial Inspection,3315 KEENES EDGE DR COLUMBIA MO 65201,"Perkins, Marsha",10:44 AM,10:44 AM,,In Violation,0,2026-04-13
1STINSP-194835-2026,OLM-057231-2026,Code Case,ONS - Initial Inspection,2312 BITTERNUT DR COLUMBIA MO 65202,"McClintic, Jason",11:22 AM,11:22 AM,,Passed Code Inspection,0,2026-04-13
1STINSP-194838-2026,OLM-057233-2026,Code Case,ONS - Initial Inspection,2300 BITTERNUT DR COLUMBIA MO 65202,"McClintic, Jason",11:29 AM,11:29 AM,,In Violation,0,2026-04-13
1STINSP-194880-2026,OLM-057239-2026,Code Case,ONS - Initial Inspection,1601 HANOVER BLVD BLDG 1 COLUMBIA MO 65202,"McClintic, Jason",03:04 PM,03:04 PM,,In Violation,0,2026-04-13
1STINSP-194877-2026,OLM-057240-2026,Code Case,ONS - Initial Inspection,3201 RAVELLO DR COLUMBIA MO 65202,"McClintic, Jason",02:52 PM,02:52 PM,,In Violation,0,2026-04-13
RTINSP-176215-2025,ONS008259,Business License,ONS - Rental Housing,4913 KIRK HILL RD   COLUMBIA MO 65201,"Stark, James",10:00 AM,10:00 AM,,Passed-Rental,0,2026-04-13
RTINSP-189360-2026,ONS009614,Business License,ONS - Rental Housing,1514 SYLVAN LN   COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-04-13
RTINSP-193050-2026,ONS010983,Business License,ONS - Rental Housing,3105 MEXICO GRAVEL RD COLUMBIA MO 65202,"Brockhouse, David",10:00 AM,10:00 AM,,Passed-Rental,0,2026-04-13
RTINSP-193049-2026,ONS010984,Business License,ONS - Rental Housing,3101 MEXICO GRAVEL RD COLUMBIA MO 65202,"Brockhouse, David",09:00 AM,09:00 AM,,Construction Permit (Pass),0,2026-04-13
RTINSP-193051-2026,ONS011030,Business License,ONS - Rental Housing,2408 EAST WILLOWBROOK RD COLUMBIA MO 65202,"Brockhouse, David",11:15 AM,11:15 AM,,Passed-Rental,0,2026-04-13
RTINSP-193054-2026,ONS011070,Business License,ONS - Rental Housing,409 N GARTH AVE COLUMBIA MO 65203,"Stark, James",01:30 PM,01:30 PM,,Passed-Rental,0,2026-04-13
RTINSP-193437-2026,ONS011142,Business License,ONS - Rental Housing,3810 CROCODILE DR COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,Passed-Rental,0,2026-04-13
