View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
FIRENEWBI-198991-2026,BL000860,Business License,Fire - NEW Business Inspection,1000 PANNELL ST STE G COLUMBIA MO 65201,"Wright, Colin",07:30 AM,07:30 AM,,Fire - Failed Inspection,0,2026-06-07
FIRENEWBI-193810-2026,BL025945,Business License,Fire - NEW Business Inspection,2405 W Ash ST STE R Columbia MO 65203,"Gilstrap, Christopher",02:46 PM,02:46 PM,,Construction Permit (Pass),0,2026-06-07
BLBI-199120-2026,BL026266,Business License,BSD-Business License,308 S NINTH ST STE 103 COLUMBIA MO 65201,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-07
BLBI-199126-2026,BL026293,Business License,BSD-Business License,3006 OAKLAND GRAVEL RD COLUMBIA MO 65202,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-07
FIRENEWBI-199181-2026,BL026309,Business License,Fire - NEW Business Inspection,2101 CORONA RD STE 103 COLUMBIA MO 65203,"Wright, Colin",12:00 AM,12:00 AM,,Fire - Passed Inspection,0,2026-06-07
BWC-197551-2026,BLDC-000987-2026,Permit,Building Water Connection (573) 817-6464,2200 FORUM BLVD STE 107 COL MO 65203,"Lewis, Tyler",01:00 PM,01:00 PM,,Failed: Permit Suspended,0,2026-06-07
PLMB-199106-2026,BLDC-002068-2026,Permit,BSD-Plumbing Groundwork,2601 RANGE LINE ST STE 113 COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-06-07
BLDG-199047-2026,BLDC-002365-2026,Permit,BSD-Framing and Rough In's,2300 BERNADETTE DR STE 434 COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-07
SITE-199109-2026,BLDR-001122-2026,Permit,BSD-Sidewalk (Residential),6508 PORTCRAWL DR COL MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-07
SITE-199110-2026,BLDR-001122-2026,Permit,BSD-Driveway (Residential),6508 PORTCRAWL DR COL MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-07
BLDG-199092-2026,BLDR-001769-2026,Permit,BSD-Deck Piers,400 SPRING VALLEY RD COL MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-07
SITE-199076-2026,BLDR-002011-2026,Permit,BSD-Yard Final (Residential),502 W WORLEY ST  ADU COLUMBIA MO 65203,"Nunley, Louis",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-06-07
BLDG-199077-2026,BLDR-002011-2026,Permit,BSD-Residential Final (Building and Trades),502 W WORLEY ST  ADU COLUMBIA MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-07
SITE-199074-2026,BLDR-002012-2026,Permit,BSD-Yard Final (Residential),500 W WORLEY ST  ADU COLUMBIA MO 65203,"Nunley, Louis",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-06-07
BLDG-199075-2026,BLDR-002012-2026,Permit,BSD-Residential Final (Building and Trades),500 W WORLEY ST  ADU COLUMBIA MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-07
ELEC-199128-2026,BLDR-002191-2026,Permit,BSD-Electrical Tag,700 MIKEL ST COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-07
BLDG-199127-2026,BLDR-002191-2026,Permit,BSD-Framing and Rough In's,700 MIKEL ST COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-07
BLDG-199129-2026,BLDR-002277-2026,Permit,BSD-Framing and Rough In's,702 MIKEL ST COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-06-07
ELEC-199130-2026,BLDR-002277-2026,Permit,BSD-Electrical Tag,702 MIKEL ST COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-07
SITE-199147-2026,BLDR-002564-2026,Permit,BSD-Driveway (Residential),5213 WHISPER DR COLUMBIA MO 65203,"Allen, Cody",12:42 PM,12:42 PM,,Passed Permit Inspection,0,2026-06-07
BLDG-199136-2026,BLDR-002705-2026,Permit,BSD-Insulation,5000 DERBY RIDGE DR STE 509 COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-07
BLDG-199135-2026,BLDR-002705-2026,Permit,BSD-Framing and Rough In's,5000 DERBY RIDGE DR STE 509 COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-07
BLDG-199138-2026,BLDR-002706-2026,Permit,BSD-Insulation,5000 DERBY RIDGE DR STE 510 COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-07
BLDG-199137-2026,BLDR-002706-2026,Permit,BSD-Framing and Rough In's,5000 DERBY RIDGE DR STE 510 COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-07
BLDG-199117-2026,BLDR-003086-2026,Permit,BSD-Framing and Rough In's,2817 EMERY DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-07
BLDG-199118-2026,BLDR-003086-2026,Permit,BSD-Insulation,2817 EMERY DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-07
